,Unnamed: 0,Word,Condition,Lexicality,Size,Morphology,Frequency,Length,Zipf_Frequency,Phonemes,No_Stress,Part of Speech,Prediction
343,343,hezbollah,RLSL,real,long,simple,1.86e-06,7,3.27,"['HH', 'EH0', 'Z', 'B', 'AA1', 'L', 'AH0']","['HH', 'EH', 'Z', 'B', 'AA', 'L', 'AH']",PROPN,"['HH', 'EH', 'Z', 'B', 'AA', 'L', 'AH']"
344,344,reprimand,RLSL,real,long,simple,7.94e-07,9,2.9,"['R', 'EH1', 'P', 'R', 'AH0', 'M', 'AE2', 'N', 'D']","['R', 'EH', 'P', 'R', 'AH', 'M', 'AE', 'N', 'D']",VERB,"['R', 'EH', 'P', 'R', 'AH', 'M', 'AE', 'N', 'D']"
345,345,plankton,RLSL,real,long,simple,1.12e-06,8,3.05,"['P', 'L', 'AE1', 'NG', 'K', 'T', 'AH0', 'N']","['P', 'L', 'AE', 'NG', 'K', 'T', 'AH', 'N']",NOUN,"['P', 'L', 'AE', 'NG', 'K', 'T', 'AH', 'N']"
346,346,maserati,RLSL,real,long,simple,9.55e-07,8,2.98,"['M', 'AE2', 'S', 'EH0', 'R', 'AA1', 'T', 'IY0']","['M', 'AE', 'S', 'EH', 'R', 'AA', 'T', 'IY']",PROPN,"['M', 'AE', 'S', 'EH', 'R', 'AA', 'T', 'IY']"
347,347,yokohama,RLSL,real,long,simple,1.12e-06,8,3.05,"['Y', 'OW2', 'K', 'AH0', 'HH', 'AA1', 'M', 'AH0']","['Y', 'OW', 'K', 'AH', 'HH', 'AA', 'M', 'AH']",PROPN,"['Y', 'OW', 'K', 'AH', 'HH', 'AA', 'M', 'AH']"
348,348,albuquerque,RLSL,real,long,simple,3.16e-06,8,3.5,"['AE1', 'L', 'B', 'AH0', 'K', 'ER0', 'K', 'IY0']","['AE', 'L', 'B', 'AH', 'K', 'ER', 'K', 'IY']",PROPN,"['AE', 'L', 'B', 'AH', 'K', 'ER', 'K', 'IY']"
349,349,pretzel,RLSL,real,long,simple,9.55e-07,7,2.98,"['P', 'R', 'EH1', 'T', 'Z', 'AH0', 'L']","['P', 'R', 'EH', 'T', 'Z', 'AH', 'L']",PROPN,"['P', 'R', 'EH', 'T', 'Z', 'AH', 'L']"
350,350,lavatory,RLSL,real,long,simple,7.94e-07,8,2.9,"['L', 'AE1', 'V', 'AH0', 'T', 'AO2', 'R', 'IY0']","['L', 'AE', 'V', 'AH', 'T', 'AO', 'R', 'IY']",NOUN,"['L', 'AE', 'V', 'AH', 'T', 'AO', 'R', 'IY']"
351,351,mozambique,RLSL,real,long,simple,1.95e-06,8,3.29,"['M', 'OW2', 'Z', 'AE0', 'M', 'B', 'IY1', 'K']","['M', 'OW', 'Z', 'AE', 'M', 'B', 'IY', 'K']",PROPN,"['M', 'OW', 'Z', 'AE', 'M', 'B', 'IY', 'K']"
352,352,penicillin,RLSL,real,long,simple,1.1e-06,9,3.04,"['P', 'EH2', 'N', 'AH0', 'S', 'IH1', 'L', 'AH0', 'N']","['P', 'EH', 'N', 'AH', 'S', 'IH', 'L', 'AH', 'N']",NOUN,"['P', 'EH', 'N', 'AH', 'S', 'IH', 'L', 'AH', 'N']"
353,353,broccoli,RLSL,real,long,simple,3.16e-06,7,3.5,"['B', 'R', 'AA1', 'K', 'AH0', 'L', 'IY0']","['B', 'R', 'AA', 'K', 'AH', 'L', 'IY']",VERB,"['B', 'R', 'AA', 'K', 'AH', 'L', 'IY']"
354,354,molotov,RLSL,real,long,simple,1.05e-06,7,3.02,"['M', 'AO1', 'L', 'AH0', 'T', 'AA2', 'F']","['M', 'AO', 'L', 'AH', 'T', 'AA', 'F']",PROPN,"['M', 'AO', 'L', 'AH', 'T', 'AA', 'F']"
355,355,winthrop,RLSL,real,long,simple,1.1e-06,7,3.04,"['W', 'IH1', 'N', 'TH', 'R', 'AH0', 'P']","['W', 'IH', 'N', 'TH', 'R', 'AH', 'P']",PROPN,"['W', 'IH', 'N', 'TH', 'R', 'AH', 'P']"
356,356,behemoth,RLSL,real,long,simple,9.33e-07,7,2.97,"['B', 'AH0', 'HH', 'IY1', 'M', 'AH0', 'TH']","['B', 'AH', 'HH', 'IY', 'M', 'AH', 'TH']",NOUN,"['B', 'AH', 'HH', 'IY', 'M', 'AH', 'TH']"
357,357,siegfried,RLSL,real,long,simple,1.07e-06,7,3.03,"['S', 'IY1', 'G', 'F', 'R', 'IY2', 'D']","['S', 'IY', 'G', 'F', 'R', 'IY', 'D']",PROPN,"['S', 'IY', 'G', 'F', 'R', 'IY', 'D']"
358,358,uranus,RLSL,real,long,simple,1.02e-06,7,3.01,"['Y', 'UW1', 'R', 'AH0', 'N', 'AH0', 'S']","['Y', 'UW', 'R', 'AH', 'N', 'AH', 'S']",PROPN,"['Y', 'UW', 'R', 'AH', 'N', 'AH', 'S']"
359,359,trenton,RLSL,real,long,simple,1.95e-06,7,3.29,"['T', 'R', 'EH1', 'N', 'T', 'AH0', 'N']","['T', 'R', 'EH', 'N', 'T', 'AH', 'N']",PROPN,"['T', 'R', 'EH', 'N', 'T', 'AH', 'N']"
360,360,pragmatic,RLSL,real,long,simple,3.09e-06,9,3.49,"['P', 'R', 'AE0', 'G', 'M', 'AE1', 'T', 'IH0', 'K']","['P', 'R', 'AE', 'G', 'M', 'AE', 'T', 'IH', 'K']",ADJ,"['P', 'R', 'AE', 'G', 'M', 'AE', 'T', 'IH', 'K']"
361,361,blatant,RLSL,real,long,simple,2.82e-06,7,3.45,"['B', 'L', 'EY1', 'T', 'AH0', 'N', 'T']","['B', 'L', 'EY', 'T', 'AH', 'N', 'T']",ADJ,"['B', 'L', 'EY', 'T', 'AH', 'N', 'T']"
362,362,chardonnay,RLSL,real,long,simple,9.55e-07,7,2.98,"['CH', 'AA0', 'R', 'D', 'AA1', 'N', 'EY0']","['CH', 'AA', 'R', 'D', 'AA', 'N', 'EY']",NOUN,"['CH', 'AA', 'R', 'D', 'AA', 'N', 'EY']"
363,363,travesty,RLSL,real,long,simple,1e-06,8,3.0,"['T', 'R', 'AE1', 'V', 'AH0', 'S', 'T', 'IY0']","['T', 'R', 'AE', 'V', 'AH', 'S', 'T', 'IY']",PROPN,"['T', 'R', 'AE', 'V', 'AH', 'S', 'T', 'IY']"
364,364,jeremiah,RLSL,real,long,simple,3.02e-06,7,3.48,"['JH', 'EH2', 'R', 'AH0', 'M', 'AY1', 'AH0']","['JH', 'EH', 'R', 'AH', 'M', 'AY', 'AH']",PROPN,"['JH', 'EH', 'R', 'AH', 'M', 'AY', 'AH']"
365,365,vortex,RLSL,real,long,simple,2.95e-06,7,3.47,"['V', 'AO1', 'R', 'T', 'EH0', 'K', 'S']","['V', 'AO', 'R', 'T', 'EH', 'K', 'S']",NOUN,"['V', 'AO', 'R', 'T', 'EH', 'K', 'S']"
366,366,badminton,RLSL,real,long,simple,1.91e-06,9,3.28,"['B', 'AE1', 'D', 'M', 'IH2', 'N', 'T', 'AH0', 'N']","['B', 'AE', 'D', 'M', 'IH', 'N', 'T', 'AH', 'N']",PROPN,"['B', 'AE', 'D', 'M', 'IH', 'N', 'T', 'AH', 'N']"
367,367,heineken,RLSL,real,long,simple,1.02e-06,7,3.01,"['HH', 'AY1', 'N', 'AH0', 'K', 'AH0', 'N']","['HH', 'AY', 'N', 'AH', 'K', 'AH', 'N']",PROPN,"['HH', 'AY', 'N', 'AH', 'K', 'AH', 'N']"
368,368,azerbaijan,RLSL,real,long,simple,3.02e-06,8,3.48,"['AA2', 'Z', 'ER0', 'B', 'AY0', 'JH', 'AA1', 'N']","['AA', 'Z', 'ER', 'B', 'AY', 'JH', 'AA', 'N']",PROPN,"['AA', 'Z', 'ER', 'B', 'AY', 'JH', 'AA', 'N']"
369,369,synagogue,RLSL,real,long,simple,2.82e-06,7,3.45,"['S', 'IH1', 'N', 'AH0', 'G', 'AO2', 'G']","['S', 'IH', 'N', 'AH', 'G', 'AO', 'G']",NOUN,"['S', 'IH', 'N', 'AH', 'G', 'AO', 'G']"
370,370,labrador,RLSL,real,long,simple,2e-06,8,3.3,"['L', 'AE1', 'B', 'R', 'AH0', 'D', 'AO2', 'R']","['L', 'AE', 'B', 'R', 'AH', 'D', 'AO', 'R']",PROPN,"['L', 'AE', 'B', 'R', 'AH', 'D', 'AO', 'R']"
371,371,euphrates,RLSL,real,long,simple,7.76e-07,8,2.89,"['Y', 'UW0', 'F', 'R', 'EY1', 'T', 'IY0', 'Z']","['Y', 'UW', 'F', 'R', 'EY', 'T', 'IY', 'Z']",X,"['Y', 'UW', 'F', 'R', 'EY', 'T', 'IY', 'Z']"
372,372,avalanche,RLSL,real,long,simple,3.02e-06,7,3.48,"['AE1', 'V', 'AH0', 'L', 'AE2', 'N', 'CH']","['AE', 'V', 'AH', 'L', 'AE', 'N', 'CH']",NOUN,"['AE', 'V', 'AH', 'L', 'AE', 'N', 'CH']"
373,373,trafalgar,RLSL,real,long,simple,1.05e-06,8,3.02,"['T', 'R', 'AH0', 'F', 'AE1', 'L', 'G', 'ER0']","['T', 'R', 'AH', 'F', 'AE', 'L', 'G', 'ER']",PROPN,"['T', 'R', 'AH', 'F', 'AE', 'L', 'G', 'ER']"
374,374,tarantino,RLSL,real,long,simple,1.1e-06,9,3.04,"['T', 'AA0', 'R', 'AA0', 'N', 'T', 'IY1', 'N', 'OW0']","['T', 'AA', 'R', 'AA', 'N', 'T', 'IY', 'N', 'OW']",NOUN,"['T', 'AA', 'R', 'AA', 'N', 'T', 'IY', 'N', 'OW']"
375,375,confetti,RLSL,real,long,simple,1.07e-06,7,3.03,"['K', 'AH0', 'N', 'F', 'EH1', 'T', 'IY0']","['K', 'AH', 'N', 'F', 'EH', 'T', 'IY']",NOUN,"['K', 'AH', 'N', 'F', 'EH', 'T', 'IY']"
376,376,hallelujah,RLSL,real,long,simple,2e-06,8,3.3,"['HH', 'AE2', 'L', 'AH0', 'L', 'UW1', 'Y', 'AH0']","['HH', 'AE', 'L', 'AH', 'L', 'UW', 'Y', 'AH']",PROPN,"['HH', 'AE', 'L', 'AH', 'L', 'UW', 'Y', 'AH']"
377,377,catapult,RLSL,real,long,simple,1.02e-06,8,3.01,"['K', 'AE1', 'T', 'AH0', 'P', 'AH2', 'L', 'T']","['K', 'AE', 'T', 'AH', 'P', 'AH', 'L', 'T']",VERB,"['K', 'AE', 'T', 'AH', 'P', 'AH', 'L', 'T']"
378,378,sheridan,RLSL,real,long,simple,2.95e-06,7,3.47,"['SH', 'EH1', 'R', 'IH0', 'D', 'AH0', 'N']","['SH', 'EH', 'R', 'IH', 'D', 'AH', 'N']",PROPN,"['SH', 'EH', 'R', 'IH', 'D', 'AH', 'N']"
379,379,ukulele,RLSL,real,long,simple,1.02e-06,8,3.01,"['Y', 'UW2', 'K', 'AH0', 'L', 'EY1', 'L', 'IY0']","['Y', 'UW', 'K', 'AH', 'L', 'EY', 'L', 'IY']",PROPN,"['Y', 'UW', 'K', 'AH', 'L', 'EY', 'L', 'IY']"
380,380,fluctuate,RLSL,real,long,simple,9.77e-07,9,2.99,"['F', 'L', 'AH1', 'K', 'CH', 'AH0', 'W', 'EY2', 'T']","['F', 'L', 'AH', 'K', 'CH', 'AH', 'W', 'EY', 'T']",VERB,"['F', 'L', 'AH', 'K', 'CH', 'AH', 'W', 'EY', 'T']"
381,381,anomaly,RLSL,real,long,simple,2.95e-06,7,3.47,"['AH0', 'N', 'AA1', 'M', 'AH0', 'L', 'IY0']","['AH', 'N', 'AA', 'M', 'AH', 'L', 'IY']",NOUN,"['AH', 'N', 'AA', 'M', 'AH', 'L', 'IY']"
382,382,zeppelin,RLSL,real,long,simple,1.95e-06,7,3.29,"['Z', 'EH1', 'P', 'IH0', 'L', 'IH0', 'N']","['Z', 'EH', 'P', 'IH', 'L', 'IH', 'N']",PROPN,"['Z', 'EH', 'P', 'IH', 'L', 'IH', 'N']"
383,383,avocado,RLSL,real,long,simple,2.82e-06,7,3.45,"['AE2', 'V', 'AH0', 'K', 'AA1', 'D', 'OW0']","['AE', 'V', 'AH', 'K', 'AA', 'D', 'OW']",NOUN,"['AE', 'V', 'AH', 'K', 'AA', 'D', 'OW']"
384,384,thesaurus,RLSL,real,long,simple,7.59e-07,7,2.88,"['TH', 'AH0', 'S', 'AO1', 'R', 'AH0', 'S']","['TH', 'AH', 'S', 'AO', 'R', 'AH', 'S']",NOUN,"['TH', 'AH', 'S', 'AO', 'R', 'AH', 'S']"
385,385,porcupine,RLSL,real,long,simple,7.59e-07,9,2.88,"['P', 'AO1', 'R', 'K', 'Y', 'AH0', 'P', 'AY2', 'N']","['P', 'AO', 'R', 'K', 'Y', 'AH', 'P', 'AY', 'N']",NOUN,"['P', 'AO', 'R', 'K', 'Y', 'AH', 'P', 'AY', 'N']"
386,386,caramel,RLSL,real,long,simple,3.02e-06,7,3.48,"['K', 'EH1', 'R', 'AH0', 'M', 'AH0', 'L']","['K', 'EH', 'R', 'AH', 'M', 'AH', 'L']",PROPN,"['K', 'EH', 'R', 'AH', 'M', 'AH', 'L']"
387,387,innuendo,RLSL,real,long,simple,7.94e-07,8,2.9,"['IH0', 'N', 'Y', 'UW0', 'EH1', 'N', 'D', 'OW0']","['IH', 'N', 'Y', 'UW', 'EH', 'N', 'D', 'OW']",NOUN,"['IH', 'N', 'Y', 'UW', 'EH', 'N', 'D', 'OW']"
388,388,costello,RLSL,real,long,simple,1.95e-06,7,3.29,"['K', 'AO2', 'S', 'T', 'EH1', 'L', 'OW0']","['K', 'AO', 'S', 'T', 'EH', 'L', 'OW']",PROPN,"['K', 'AO', 'S', 'T', 'EH', 'L', 'OW']"
389,389,episcopal,RLSL,real,long,simple,2.75e-06,9,3.44,"['IH0', 'P', 'IH1', 'S', 'K', 'AH0', 'P', 'AH0', 'L']","['IH', 'P', 'IH', 'S', 'K', 'AH', 'P', 'AH', 'L']",PROPN,"['IH', 'P', 'IH', 'S', 'K', 'AH', 'P', 'AH', 'L']"
390,390,nordstrom,RLSL,real,long,simple,9.55e-07,9,2.98,"['N', 'AO1', 'R', 'D', 'S', 'T', 'R', 'AH0', 'M']","['N', 'AO', 'R', 'D', 'S', 'T', 'R', 'AH', 'M']",PROPN,"['N', 'AO', 'R', 'D', 'S', 'T', 'R', 'AH', 'M']"
391,391,cannibal,RLSL,real,long,simple,1.12e-06,7,3.05,"['K', 'AE1', 'N', 'AH0', 'B', 'AH0', 'L']","['K', 'AE', 'N', 'AH', 'B', 'AH', 'L']",NOUN,"['K', 'AE', 'N', 'AH', 'B', 'AH', 'L']"
392,392,vanderbilt,RLSL,real,long,simple,1.86e-06,9,3.27,"['V', 'AE1', 'N', 'D', 'ER0', 'B', 'IH0', 'L', 'T']","['V', 'AE', 'N', 'D', 'ER', 'B', 'IH', 'L', 'T']",PROPN,"['V', 'AE', 'N', 'D', 'ER', 'B', 'IH', 'L', 'T']"
393,393,lavender,RLSL,real,long,simple,2.75e-06,7,3.44,"['L', 'AE1', 'V', 'AH0', 'N', 'D', 'ER0']","['L', 'AE', 'V', 'AH', 'N', 'D', 'ER']",VERB,"['L', 'AE', 'V', 'AH', 'N', 'D', 'ER']"
394,394,gingrich,RLSL,real,long,simple,9.77e-07,7,2.99,"['G', 'IH1', 'NG', 'G', 'R', 'IH0', 'CH']","['G', 'IH', 'NG', 'G', 'R', 'IH', 'CH']",PROPN,"['G', 'IH', 'NG', 'G', 'R', 'IH', 'CH']"
395,395,javelin,RLSL,real,long,simple,7.94e-07,7,2.9,"['JH', 'AE1', 'V', 'AH0', 'L', 'AH0', 'N']","['JH', 'AE', 'V', 'AH', 'L', 'AH', 'N']",NOUN,"['JH', 'AE', 'V', 'AH', 'L', 'AH', 'N']"
396,396,piccadilly,RLSL,real,long,simple,1.05e-06,8,3.02,"['P', 'IH1', 'K', 'AH0', 'D', 'IH2', 'L', 'IY0']","['P', 'IH', 'K', 'AH', 'D', 'IH', 'L', 'IY']",PROPN,"['P', 'IH', 'K', 'AH', 'D', 'IH', 'L', 'IY']"
397,397,anaconda,RLSL,real,long,simple,9.33e-07,8,2.97,"['AE2', 'N', 'AH0', 'K', 'AA1', 'N', 'D', 'AH0']","['AE', 'N', 'AH', 'K', 'AA', 'N', 'D', 'AH']",NOUN,"['AE', 'N', 'AH', 'K', 'AA', 'N', 'D', 'AH']"
398,398,mannequin,RLSL,real,long,simple,1.15e-06,7,3.06,"['M', 'AE1', 'N', 'AH0', 'K', 'IH0', 'N']","['M', 'AE', 'N', 'AH', 'K', 'IH', 'N']",NOUN,"['M', 'AE', 'N', 'AH', 'K', 'IH', 'N']"
399,399,fiduciary,RLSL,real,long,simple,1.12e-06,9,3.05,"['F', 'AH0', 'D', 'UW1', 'SH', 'IY0', 'EH2', 'R', 'IY0']","['F', 'AH', 'D', 'UW', 'SH', 'IY', 'EH', 'R', 'IY']",ADJ,"['F', 'AH', 'D', 'UW', 'SH', 'IY', 'EH', 'R', 'IY']"
400,400,gathered,RSCH,real,short,complex,1.86e-05,5,4.27,"['G', 'AE1', 'DH', 'ER0', 'D']","['G', 'AE', 'DH', 'ER', 'D']",VERB,"['G', 'AE', 'DH', 'ER', 'D']"
401,401,having,RSCH,real,short,complex,0.000389,5,5.59,"['HH', 'AE1', 'V', 'IH0', 'NG']","['HH', 'AE', 'V', 'IH', 'NG']",VERB,"['HH', 'AE', 'V', 'IH', 'NG']"
402,402,lovely,RSCH,real,short,complex,5.5e-05,5,4.74,"['L', 'AH1', 'V', 'L', 'IY0']","['L', 'AH', 'V', 'L', 'IY']",ADJ,"['L', 'AH', 'V', 'L', 'IY']"
403,403,update,RSCH,real,short,complex,4.9e-05,5,4.69,"['AH0', 'P', 'D', 'EY1', 'T']","['AH', 'P', 'D', 'EY', 'T']",VERB,"['AH', 'P', 'D', 'EY', 'T']"
404,404,healthy,RSCH,real,short,complex,6.31e-05,5,4.8,"['HH', 'EH1', 'L', 'TH', 'IY0']","['HH', 'EH', 'L', 'TH', 'IY']",ADJ,"['HH', 'EH', 'L', 'TH', 'IY']"
405,405,outlet,RSCH,real,short,complex,1e-05,5,4.0,"['AW1', 'T', 'L', 'EH2', 'T']","['AW', 'T', 'L', 'EH', 'T']",NOUN,"['AW', 'T', 'L', 'EH', 'T']"
406,406,emperor,RSCH,real,short,complex,1.78e-05,5,4.25,"['EH1', 'M', 'P', 'ER0', 'ER0']","['EH', 'M', 'P', 'ER', 'ER']",NOUN,"['EH', 'M', 'P', 'ER', 'ER']"
407,407,research,RSCH,real,short,complex,0.000245,5,5.39,"['R', 'IY0', 'S', 'ER1', 'CH']","['R', 'IY', 'S', 'ER', 'CH']",NOUN,"['R', 'IY', 'S', 'ER', 'CH']"
408,408,their,RSCH,real,short,complex,0.00214,3,6.33,"['DH', 'EH1', 'R']","['DH', 'EH', 'R']",PRON,"['DH', 'EH', 'R']"
409,409,footage,RSCH,real,short,complex,2.04e-05,5,4.31,"['F', 'UH1', 'T', 'IH0', 'JH']","['F', 'UH', 'T', 'IH', 'JH']",NOUN,"['F', 'UH', 'T', 'IH', 'JH']"
410,410,makeup,RSCH,real,short,complex,2.45e-05,5,4.39,"['M', 'EY1', 'K', 'AH2', 'P']","['M', 'EY', 'K', 'AH', 'P']",NOUN,"['M', 'EY', 'K', 'AH', 'P']"
411,411,filmed,RSCH,real,short,complex,1.15e-05,5,4.06,"['F', 'IH1', 'L', 'M', 'D']","['F', 'IH', 'L', 'M', 'D']",VERB,"['F', 'IH', 'L', 'M', 'D']"
412,412,innings,RSCH,real,short,complex,1.05e-05,5,4.02,"['IH1', 'N', 'IH0', 'NG', 'Z']","['IH', 'N', 'IH', 'NG', 'Z']",VERB,"['IH', 'N', 'IH', 'NG', 'Z']"
413,413,gotten,RSCH,real,short,complex,2.95e-05,5,4.47,"['G', 'AA1', 'T', 'AH0', 'N']","['G', 'AA', 'T', 'AH', 'N']",VERB,"['G', 'AA', 'T', 'AH', 'N']"
414,414,forever,RSCH,real,short,complex,5.5e-05,5,4.74,"['F', 'ER0', 'EH1', 'V', 'ER0']","['F', 'ER', 'EH', 'V', 'ER']",ADV,"['F', 'ER', 'EH', 'V', 'ER']"
415,415,assigned,RSCH,real,short,complex,2.45e-05,5,4.39,"['AH0', 'S', 'AY1', 'N', 'D']","['AH', 'S', 'AY', 'N', 'D']",VERB,"['AH', 'S', 'AY', 'N', 'D']"
416,416,workout,RSCH,real,short,complex,1.05e-05,5,4.02,"['W', 'ER1', 'K', 'AW2', 'T']","['W', 'ER', 'K', 'AW', 'T']",NOUN,"['W', 'ER', 'K', 'AW', 'T']"
417,417,goodbye,RSCH,real,short,complex,2e-05,5,4.3,"['G', 'UH2', 'D', 'B', 'AY1']","['G', 'UH', 'D', 'B', 'AY']",NOUN,"['G', 'UH', 'D', 'B', 'AY']"
418,418,goddess,RSCH,real,short,complex,1.02e-05,5,4.01,"['G', 'AA1', 'D', 'AH0', 'S']","['G', 'AA', 'D', 'AH', 'S']",NOUN,"['G', 'AA', 'D', 'AH', 'S']"
419,419,called,RSCH,real,short,complex,0.000389,4,5.59,"['K', 'AO1', 'L', 'D']","['K', 'AO', 'L', 'D']",VERB,"['K', 'AO', 'L', 'D']"
420,420,southern,RSCH,real,short,complex,6.92e-05,5,4.84,"['S', 'AH1', 'DH', 'ER0', 'N']","['S', 'AH', 'DH', 'ER', 'N']",ADJ,"['S', 'AH', 'DH', 'ER', 'N']"
421,421,doing,RSCH,real,short,complex,0.000398,4,5.6,"['D', 'UW1', 'IH0', 'NG']","['D', 'UW', 'IH', 'NG']",VERB,"['D', 'UW', 'IH', 'NG']"
422,422,greater,RSCH,real,short,complex,7.94e-05,5,4.9,"['G', 'R', 'EY1', 'T', 'ER0']","['G', 'R', 'EY', 'T', 'ER']",ADJ,"['G', 'R', 'EY', 'T', 'ER']"
423,423,airline,RSCH,real,short,complex,1.1e-05,5,4.04,"['EH1', 'R', 'L', 'AY2', 'N']","['EH', 'R', 'L', 'AY', 'N']",NOUN,"['EH', 'R', 'L', 'AY', 'N']"
424,424,wished,RSCH,real,short,complex,1e-05,4,4.0,"['W', 'IH1', 'SH', 'T']","['W', 'IH', 'SH', 'T']",VERB,"['W', 'IH', 'SH', 'T']"
425,425,really,RSCH,real,short,complex,0.000933,4,5.97,"['R', 'IH1', 'L', 'IY0']","['R', 'IH', 'L', 'IY']",ADV,"['R', 'IH', 'L', 'IY']"
426,426,things,RSCH,real,short,complex,0.00055,4,5.74,"['TH', 'IH1', 'NG', 'Z']","['TH', 'IH', 'NG', 'Z']",NOUN,"['TH', 'IH', 'NG', 'Z']"
427,427,outcome,RSCH,real,short,complex,2.24e-05,5,4.35,"['AW1', 'T', 'K', 'AH2', 'M']","['AW', 'T', 'K', 'AH', 'M']",VERB,"['AW', 'T', 'K', 'AH', 'M']"
428,428,marriage,RSCH,real,short,complex,8.13e-05,5,4.91,"['M', 'EH1', 'R', 'IH0', 'JH']","['M', 'EH', 'R', 'IH', 'JH']",NOUN,"['M', 'EH', 'R', 'IH', 'JH']"
429,429,social,RSCH,real,short,complex,0.000263,5,5.42,"['S', 'OW1', 'SH', 'AH0', 'L']","['S', 'OW', 'SH', 'AH', 'L']",ADJ,"['S', 'OW', 'SH', 'AH', 'L']"
430,430,passage,RSCH,real,short,complex,1.86e-05,5,4.27,"['P', 'AE1', 'S', 'AH0', 'JH']","['P', 'AE', 'S', 'AH', 'JH']",NOUN,"['P', 'AE', 'S', 'AH', 'JH']"
431,431,someday,RSCH,real,short,complex,1.12e-05,5,4.05,"['S', 'AH1', 'M', 'D', 'EY2']","['S', 'AH', 'M', 'D', 'EY']",NOUN,"['S', 'AH', 'M', 'D', 'EY']"
432,432,known,RSCH,real,short,complex,0.000245,3,5.39,"['N', 'OW1', 'N']","['N', 'OW', 'N']",VERB,"['N', 'OW', 'N']"
433,433,getting,RSCH,real,short,complex,0.000372,5,5.57,"['G', 'EH1', 'T', 'IH0', 'NG']","['G', 'EH', 'T', 'IH', 'NG']",VERB,"['G', 'EH', 'T', 'IH', 'NG']"
434,434,utterly,RSCH,real,short,complex,1.05e-05,5,4.02,"['AH1', 'T', 'ER0', 'L', 'IY0']","['AH', 'T', 'ER', 'L', 'IY']",ADV,"['AH', 'T', 'ER', 'L', 'IY']"
435,435,birthday,RSCH,real,short,complex,5.75e-05,5,4.76,"['B', 'ER1', 'TH', 'D', 'EY2']","['B', 'ER', 'TH', 'D', 'EY']",NOUN,"['B', 'ER', 'TH', 'D', 'EY']"
436,436,aging,RSCH,real,short,complex,1.1e-05,4,4.04,"['EY1', 'JH', 'IH0', 'NG']","['EY', 'JH', 'IH', 'NG']",VERB,"['EY', 'JH', 'IH', 'NG']"
437,437,carrier,RSCH,real,short,complex,1.95e-05,5,4.29,"['K', 'AE1', 'R', 'IY0', 'ER0']","['K', 'AE', 'R', 'IY', 'ER']",NOUN,"['K', 'AE', 'R', 'IY', 'ER']"
438,438,beating,RSCH,real,short,complex,2.69e-05,5,4.43,"['B', 'IY1', 'T', 'IH0', 'NG']","['B', 'IY', 'T', 'IH', 'NG']",VERB,"['B', 'IY', 'T', 'IH', 'NG']"
439,439,thrown,RSCH,real,short,complex,2.51e-05,4,4.4,"['TH', 'R', 'OW1', 'N']","['TH', 'R', 'OW', 'N']",VERB,"['TH', 'R', 'OW', 'N']"
440,440,going,RSCH,real,short,complex,0.000871,4,5.94,"['G', 'OW1', 'IH0', 'NG']","['G', 'OW', 'IH', 'NG']",VERB,"['G', 'OW', 'IH', 'NG']"
441,441,highly,RSCH,real,short,complex,7.76e-05,4,4.89,"['HH', 'AY1', 'L', 'IY0']","['HH', 'AY', 'L', 'IY']",ADV,"['HH', 'AY', 'L', 'IY']"
442,442,surveys,RSCH,real,short,complex,1e-05,5,4.0,"['S', 'ER1', 'V', 'EY2', 'Z']","['S', 'ER', 'V', 'EY', 'Z']",NOUN,"['S', 'ER', 'V', 'EY', 'Z']"
443,443,diving,RSCH,real,short,complex,1.05e-05,5,4.02,"['D', 'AY1', 'V', 'IH0', 'NG']","['D', 'AY', 'V', 'IH', 'NG']",VERB,"['D', 'AY', 'V', 'IH', 'NG']"
444,444,realize,RSCH,real,short,complex,6.76e-05,5,4.83,"['R', 'IY1', 'L', 'AY2', 'Z']","['R', 'IY', 'L', 'AY', 'Z']",VERB,"['R', 'IY', 'L', 'AY', 'Z']"
445,445,nothing,RSCH,real,short,complex,0.000355,5,5.55,"['N', 'AH1', 'TH', 'IH0', 'NG']","['N', 'AH', 'TH', 'IH', 'NG']",PRON,"['N', 'AH', 'TH', 'IH', 'NG']"
446,446,agreed,RSCH,real,short,complex,6.92e-05,5,4.84,"['AH0', 'G', 'R', 'IY1', 'D']","['AH', 'G', 'R', 'IY', 'D']",VERB,"['AH', 'G', 'R', 'IY', 'D']"
447,447,indeed,RSCH,real,short,complex,6.17e-05,5,4.79,"['IH0', 'N', 'D', 'IY1', 'D']","['IH', 'N', 'D', 'IY', 'D']",ADV,"['IH', 'N', 'D', 'IY', 'D']"
448,448,outdoor,RSCH,real,short,complex,1.7e-05,5,4.23,"['AW1', 'T', 'D', 'AO2', 'R']","['AW', 'T', 'D', 'AO', 'R']",NOUN,"['AW', 'T', 'D', 'AO', 'R']"
449,449,whoever,RSCH,real,short,complex,2.63e-05,5,4.42,"['HH', 'UW0', 'EH1', 'V', 'ER0']","['HH', 'UW', 'EH', 'V', 'ER']",PRON,"['HH', 'UW', 'EH', 'V', 'ER']"
450,450,wedding,RSCH,real,short,complex,6.76e-05,5,4.83,"['W', 'EH1', 'D', 'IH0', 'NG']","['W', 'EH', 'D', 'IH', 'NG']",NOUN,"['W', 'EH', 'D', 'IH', 'NG']"
