,Unnamed: 0,Word,Condition,Lexicality,Size,Morphology,Frequency,Length,Zipf_Frequency,Phonemes,No_Stress,Part of Speech,Prediction
319,319,ephemeral,RLSL,real,long,simple,9.77e-07,7,2.99,"['IH0', 'F', 'EH1', 'M', 'ER0', 'AH0', 'L']","['IH', 'F', 'EH', 'M', 'ER', 'AH', 'L']",ADJ,"['IH', 'F', 'EH', 'M', 'ER', '<EOS>', '<EOS>']"
320,320,nicaragua,RLSL,real,long,simple,2.75e-06,8,3.44,"['N', 'IH2', 'K', 'ER0', 'AA1', 'G', 'W', 'AH0']","['N', 'IH', 'K', 'ER', 'AA', 'G', 'W', 'AH']",PROPN,"['N', 'IH', 'K', 'ER', 'AA', 'G', '<EOS>', '<EOS>']"
321,321,apricot,RLSL,real,long,simple,9.55e-07,7,2.98,"['EY1', 'P', 'R', 'AH0', 'K', 'AA2', 'T']","['EY', 'P', 'R', 'AH', 'K', 'AA', 'T']",PROPN,"['EY', 'P', 'R', 'AH', 'K', '<EOS>', '<EOS>']"
322,322,hiroshima,RLSL,real,long,simple,1.86e-06,8,3.27,"['HH', 'IH2', 'R', 'OW0', 'SH', 'IY1', 'M', 'AH0']","['HH', 'IH', 'R', 'OW', 'SH', 'IY', 'M', 'AH']",PROPN,"['HH', 'IH', 'R', 'OW', 'SH', 'M', '<EOS>', '<EOS>']"
323,323,adrenal,RLSL,real,long,simple,9.77e-07,7,2.99,"['AH0', 'D', 'R', 'IY1', 'N', 'AH0', 'L']","['AH', 'D', 'R', 'IY', 'N', 'AH', 'L']",PROPN,"['AH', 'D', 'R', 'IY', '<EOS>', '<EOS>', '<EOS>']"
324,324,requiem,RLSL,real,long,simple,1.15e-06,7,3.06,"['R', 'EH1', 'K', 'W', 'IY0', 'AH0', 'M']","['R', 'EH', 'K', 'W', 'IY', 'AH', 'M']",NOUN,"['R', 'EH', 'K', 'W', 'IY', '<EOS>', '<EOS>']"
325,325,kendrick,RLSL,real,long,simple,2.88e-06,7,3.46,"['K', 'EH1', 'N', 'D', 'R', 'IH0', 'K']","['K', 'EH', 'N', 'D', 'R', 'IH', 'K']",PROPN,"['K', 'EH', 'N', 'D', 'R', '<EOS>', '<EOS>']"
326,326,marlboro,RLSL,real,long,simple,1.05e-06,7,3.02,"['M', 'AA1', 'R', 'L', 'B', 'ER0', 'OW0']","['M', 'AA', 'R', 'L', 'B', 'ER', 'OW']",PROPN,"['M', 'AA', 'R', 'L', 'B', 'ER', '<EOS>']"
327,327,abercrombie,RLSL,real,long,simple,9.33e-07,9,2.97,"['AE2', 'B', 'ER0', 'K', 'R', 'AA1', 'M', 'B', 'IY0']","['AE', 'B', 'ER', 'K', 'R', 'AA', 'M', 'B', 'IY']",PROPN,"['AE', 'B', 'ER', 'K', 'R', 'AA', '<EOS>', '<EOS>', '<EOS>']"
328,328,socrates,RLSL,real,long,simple,1.86e-06,8,3.27,"['S', 'AA1', 'K', 'R', 'AH0', 'T', 'IY2', 'Z']","['S', 'AA', 'K', 'R', 'AH', 'T', 'IY', 'Z']",NOUN,"['S', 'AA', 'K', 'R', 'IY', 'Z', '<EOS>', '<EOS>']"
329,329,nagasaki,RLSL,real,long,simple,9.55e-07,8,2.98,"['N', 'AA2', 'G', 'AA0', 'S', 'AA1', 'K', 'IY0']","['N', 'AA', 'G', 'AA', 'S', 'AA', 'K', 'IY']",PROPN,"['N', 'AA', 'G', 'AA', 'S', 'IY', '<EOS>', '<EOS>']"
330,330,mutiny,RLSL,real,long,simple,1.86e-06,7,3.27,"['M', 'Y', 'UW1', 'T', 'AH0', 'N', 'IY0']","['M', 'Y', 'UW', 'T', 'AH', 'N', 'IY']",NOUN,"['M', 'Y', 'UW', 'T', '<EOS>', '<EOS>', '<EOS>']"
331,331,wesleyan,RLSL,real,long,simple,1.12e-06,7,3.05,"['W', 'EH1', 'Z', 'L', 'IY0', 'AH0', 'N']","['W', 'EH', 'Z', 'L', 'IY', 'AH', 'N']",PROPN,"['W', 'EH', 'Z', 'L', '<EOS>', '<EOS>', '<EOS>']"
332,332,eradicate,RLSL,real,long,simple,1.95e-06,8,3.29,"['IH0', 'R', 'AE1', 'D', 'AH0', 'K', 'EY2', 'T']","['IH', 'R', 'AE', 'D', 'AH', 'K', 'EY', 'T']",VERB,"['IH', 'R', 'AE', 'D', 'AH', 'K', '<EOS>', '<EOS>']"
333,333,umbilical,RLSL,real,long,simple,1.05e-06,9,3.02,"['AH0', 'M', 'B', 'IH1', 'L', 'IH0', 'K', 'AH0', 'L']","['AH', 'M', 'B', 'IH', 'L', 'IH', 'K', 'AH', 'L']",ADJ,"['AH', 'M', 'B', 'IH', 'L', '<EOS>', '<EOS>', '<EOS>', '<EOS>']"
334,334,cornelius,RLSL,real,long,simple,1.86e-06,9,3.27,"['K', 'AO0', 'R', 'N', 'IY1', 'L', 'Y', 'AH0', 'S']","['K', 'AO', 'R', 'N', 'IY', 'L', 'Y', 'AH', 'S']",PROPN,"['K', 'AO', 'R', 'N', 'L', 'Y', '<EOS>', '<EOS>', '<EOS>']"
335,335,crocodile,RLSL,real,long,simple,3.09e-06,8,3.49,"['K', 'R', 'AA1', 'K', 'AH0', 'D', 'AY2', 'L']","['K', 'R', 'AA', 'K', 'AH', 'D', 'AY', 'L']",NOUN,"['K', 'R', 'AA', 'K', 'AH', 'D', '<EOS>', '<EOS>']"
336,336,pensacola,RLSL,real,long,simple,1.15e-06,9,3.06,"['P', 'EH2', 'N', 'S', 'AH0', 'K', 'OW1', 'L', 'AH0']","['P', 'EH', 'N', 'S', 'AH', 'K', 'OW', 'L', 'AH']",PROPN,"['P', 'EH', 'N', 'S', 'AH', 'L', '<EOS>', '<EOS>', '<EOS>']"
337,337,pasadena,RLSL,real,long,simple,2.82e-06,8,3.45,"['P', 'AE2', 'S', 'AH0', 'D', 'IY1', 'N', 'ER0']","['P', 'AE', 'S', 'AH', 'D', 'IY', 'N', 'ER']",PROPN,"['P', 'AE', 'S', 'AH', 'D', 'ER', '<EOS>', '<EOS>']"
338,338,amulet,RLSL,real,long,simple,9.77e-07,7,2.99,"['AE1', 'M', 'Y', 'AH0', 'L', 'AH0', 'T']","['AE', 'M', 'Y', 'AH', 'L', 'AH', 'T']",NOUN,"['AE', 'M', 'Y', 'AH', 'L', '<EOS>', '<EOS>']"
339,339,kalamazoo,RLSL,real,long,simple,9.77e-07,8,2.99,"['K', 'AE2', 'L', 'AH0', 'M', 'AH0', 'Z', 'UW1']","['K', 'AE', 'L', 'AH', 'M', 'AH', 'Z', 'UW']",PROPN,"['K', 'AE', 'L', 'AH', 'M', '<EOS>', '<EOS>', '<EOS>']"
340,340,molasses,RLSL,real,long,simple,1e-06,7,3.0,"['M', 'AH0', 'L', 'AE1', 'S', 'AH0', 'Z']","['M', 'AH', 'L', 'AE', 'S', 'AH', 'Z']",VERB,"['M', 'AH', 'L', 'AE', 'S', '<EOS>', '<EOS>']"
341,341,ebenezer,RLSL,real,long,simple,7.76e-07,7,2.89,"['EH2', 'B', 'IH0', 'N', 'IY1', 'Z', 'ER0']","['EH', 'B', 'IH', 'N', 'IY', 'Z', 'ER']",PROPN,"['EH', 'B', 'IH', 'N', 'IY', '<EOS>', '<EOS>']"
342,342,epitome,RLSL,real,long,simple,1.91e-06,7,3.28,"['IH0', 'P', 'IH1', 'T', 'AH0', 'M', 'IY0']","['IH', 'P', 'IH', 'T', 'AH', 'M', 'IY']",NOUN,"['IH', 'P', 'IH', 'T', 'AH', '<EOS>', '<EOS>']"
343,343,hezbollah,RLSL,real,long,simple,1.86e-06,7,3.27,"['HH', 'EH0', 'Z', 'B', 'AA1', 'L', 'AH0']","['HH', 'EH', 'Z', 'B', 'AA', 'L', 'AH']",PROPN,"['HH', 'EH', 'Z', 'B', 'AA', '<EOS>', '<EOS>']"
344,344,reprimand,RLSL,real,long,simple,7.94e-07,9,2.9,"['R', 'EH1', 'P', 'R', 'AH0', 'M', 'AE2', 'N', 'D']","['R', 'EH', 'P', 'R', 'AH', 'M', 'AE', 'N', 'D']",VERB,"['R', 'EH', 'P', 'R', 'AH', 'M', '<EOS>', '<EOS>', '<EOS>']"
345,345,plankton,RLSL,real,long,simple,1.12e-06,8,3.05,"['P', 'L', 'AE1', 'NG', 'K', 'T', 'AH0', 'N']","['P', 'L', 'AE', 'NG', 'K', 'T', 'AH', 'N']",NOUN,"['P', 'L', 'AE', 'NG', 'K', '<EOS>', '<EOS>', '<EOS>']"
346,346,maserati,RLSL,real,long,simple,9.55e-07,8,2.98,"['M', 'AE2', 'S', 'EH0', 'R', 'AA1', 'T', 'IY0']","['M', 'AE', 'S', 'EH', 'R', 'AA', 'T', 'IY']",PROPN,"['M', 'AE', 'S', 'EH', 'R', 'IY', '<EOS>', '<EOS>']"
347,347,yokohama,RLSL,real,long,simple,1.12e-06,8,3.05,"['Y', 'OW2', 'K', 'AH0', 'HH', 'AA1', 'M', 'AH0']","['Y', 'OW', 'K', 'AH', 'HH', 'AA', 'M', 'AH']",PROPN,"['Y', 'OW', 'K', 'AH', 'HH', 'AA', '<EOS>', '<EOS>']"
348,348,albuquerque,RLSL,real,long,simple,3.16e-06,8,3.5,"['AE1', 'L', 'B', 'AH0', 'K', 'ER0', 'K', 'IY0']","['AE', 'L', 'B', 'AH', 'K', 'ER', 'K', 'IY']",PROPN,"['AE', 'L', 'B', 'AH', 'K', 'ER', '<EOS>', '<EOS>']"
349,349,pretzel,RLSL,real,long,simple,9.55e-07,7,2.98,"['P', 'R', 'EH1', 'T', 'Z', 'AH0', 'L']","['P', 'R', 'EH', 'T', 'Z', 'AH', 'L']",PROPN,"['P', 'R', 'EH', 'T', '<EOS>', '<EOS>', '<EOS>']"
350,350,lavatory,RLSL,real,long,simple,7.94e-07,8,2.9,"['L', 'AE1', 'V', 'AH0', 'T', 'AO2', 'R', 'IY0']","['L', 'AE', 'V', 'AH', 'T', 'AO', 'R', 'IY']",NOUN,"['L', 'AE', 'V', 'AH', 'AO', 'AO', '<EOS>', '<EOS>']"
351,351,mozambique,RLSL,real,long,simple,1.95e-06,8,3.29,"['M', 'OW2', 'Z', 'AE0', 'M', 'B', 'IY1', 'K']","['M', 'OW', 'Z', 'AE', 'M', 'B', 'IY', 'K']",PROPN,"['M', 'OW', 'Z', 'AE', 'M', 'B', '<EOS>', '<EOS>']"
352,352,penicillin,RLSL,real,long,simple,1.1e-06,9,3.04,"['P', 'EH2', 'N', 'AH0', 'S', 'IH1', 'L', 'AH0', 'N']","['P', 'EH', 'N', 'AH', 'S', 'IH', 'L', 'AH', 'N']",NOUN,"['P', 'EH', 'N', 'AH', 'S', '<EOS>', '<EOS>', '<EOS>', '<EOS>']"
353,353,broccoli,RLSL,real,long,simple,3.16e-06,7,3.5,"['B', 'R', 'AA1', 'K', 'AH0', 'L', 'IY0']","['B', 'R', 'AA', 'K', 'AH', 'L', 'IY']",VERB,"['B', 'R', 'AA', 'K', 'IY', '<EOS>', '<EOS>']"
354,354,molotov,RLSL,real,long,simple,1.05e-06,7,3.02,"['M', 'AO1', 'L', 'AH0', 'T', 'AA2', 'F']","['M', 'AO', 'L', 'AH', 'T', 'AA', 'F']",PROPN,"['M', 'AO', 'L', 'AH', 'T', '<EOS>', '<EOS>']"
355,355,winthrop,RLSL,real,long,simple,1.1e-06,7,3.04,"['W', 'IH1', 'N', 'TH', 'R', 'AH0', 'P']","['W', 'IH', 'N', 'TH', 'R', 'AH', 'P']",PROPN,"['W', 'IH', 'N', 'TH', 'R', '<EOS>', '<EOS>']"
356,356,behemoth,RLSL,real,long,simple,9.33e-07,7,2.97,"['B', 'AH0', 'HH', 'IY1', 'M', 'AH0', 'TH']","['B', 'AH', 'HH', 'IY', 'M', 'AH', 'TH']",NOUN,"['B', 'AH', 'HH', 'IY', 'TH', '<EOS>', '<EOS>']"
357,357,siegfried,RLSL,real,long,simple,1.07e-06,7,3.03,"['S', 'IY1', 'G', 'F', 'R', 'IY2', 'D']","['S', 'IY', 'G', 'F', 'R', 'IY', 'D']",PROPN,"['S', 'IY', 'G', 'F', 'R', '<EOS>', '<EOS>']"
358,358,uranus,RLSL,real,long,simple,1.02e-06,7,3.01,"['Y', 'UW1', 'R', 'AH0', 'N', 'AH0', 'S']","['Y', 'UW', 'R', 'AH', 'N', 'AH', 'S']",PROPN,"['Y', 'UW', 'R', 'AH', 'N', '<EOS>', '<EOS>']"
359,359,trenton,RLSL,real,long,simple,1.95e-06,7,3.29,"['T', 'R', 'EH1', 'N', 'T', 'AH0', 'N']","['T', 'R', 'EH', 'N', 'T', 'AH', 'N']",PROPN,"['T', 'R', 'EH', 'N', '<EOS>', '<EOS>', '<EOS>']"
360,360,pragmatic,RLSL,real,long,simple,3.09e-06,9,3.49,"['P', 'R', 'AE0', 'G', 'M', 'AE1', 'T', 'IH0', 'K']","['P', 'R', 'AE', 'G', 'M', 'AE', 'T', 'IH', 'K']",ADJ,"['P', 'R', 'AE', 'G', 'M', 'AE', '<EOS>', '<EOS>', '<EOS>']"
361,361,blatant,RLSL,real,long,simple,2.82e-06,7,3.45,"['B', 'L', 'EY1', 'T', 'AH0', 'N', 'T']","['B', 'L', 'EY', 'T', 'AH', 'N', 'T']",ADJ,"['B', 'L', 'EY', 'T', '<EOS>', '<EOS>', '<EOS>']"
362,362,chardonnay,RLSL,real,long,simple,9.55e-07,7,2.98,"['CH', 'AA0', 'R', 'D', 'AA1', 'N', 'EY0']","['CH', 'AA', 'R', 'D', 'AA', 'N', 'EY']",NOUN,"['CH', 'AA', 'R', 'D', 'AA', '<EOS>', '<EOS>']"
363,363,travesty,RLSL,real,long,simple,1e-06,8,3.0,"['T', 'R', 'AE1', 'V', 'AH0', 'S', 'T', 'IY0']","['T', 'R', 'AE', 'V', 'AH', 'S', 'T', 'IY']",PROPN,"['T', 'R', 'AE', 'V', 'AH', 'S', '<EOS>', '<EOS>']"
364,364,jeremiah,RLSL,real,long,simple,3.02e-06,7,3.48,"['JH', 'EH2', 'R', 'AH0', 'M', 'AY1', 'AH0']","['JH', 'EH', 'R', 'AH', 'M', 'AY', 'AH']",PROPN,"['JH', 'EH', 'R', 'AH', 'M', '<EOS>', '<EOS>']"
365,365,vortex,RLSL,real,long,simple,2.95e-06,7,3.47,"['V', 'AO1', 'R', 'T', 'EH0', 'K', 'S']","['V', 'AO', 'R', 'T', 'EH', 'K', 'S']",NOUN,"['V', 'AO', 'R', 'T', '<EOS>', '<EOS>', '<EOS>']"
366,366,badminton,RLSL,real,long,simple,1.91e-06,9,3.28,"['B', 'AE1', 'D', 'M', 'IH2', 'N', 'T', 'AH0', 'N']","['B', 'AE', 'D', 'M', 'IH', 'N', 'T', 'AH', 'N']",PROPN,"['B', 'AE', 'D', 'M', 'IH', 'N', '<EOS>', '<EOS>', '<EOS>']"
367,367,heineken,RLSL,real,long,simple,1.02e-06,7,3.01,"['HH', 'AY1', 'N', 'AH0', 'K', 'AH0', 'N']","['HH', 'AY', 'N', 'AH', 'K', 'AH', 'N']",PROPN,"['HH', 'AY', 'N', 'AH', 'K', '<EOS>', '<EOS>']"
368,368,azerbaijan,RLSL,real,long,simple,3.02e-06,8,3.48,"['AA2', 'Z', 'ER0', 'B', 'AY0', 'JH', 'AA1', 'N']","['AA', 'Z', 'ER', 'B', 'AY', 'JH', 'AA', 'N']",PROPN,"['AA', 'Z', 'ER', 'B', 'AY', '<EOS>', '<EOS>', '<EOS>']"
369,369,synagogue,RLSL,real,long,simple,2.82e-06,7,3.45,"['S', 'IH1', 'N', 'AH0', 'G', 'AO2', 'G']","['S', 'IH', 'N', 'AH', 'G', 'AO', 'G']",NOUN,"['S', 'IH', 'N', 'AH', 'G', 'AO', '<EOS>']"
370,370,labrador,RLSL,real,long,simple,2e-06,8,3.3,"['L', 'AE1', 'B', 'R', 'AH0', 'D', 'AO2', 'R']","['L', 'AE', 'B', 'R', 'AH', 'D', 'AO', 'R']",PROPN,"['L', 'AE', 'B', 'R', 'AH', 'D', '<EOS>', '<EOS>']"
371,371,euphrates,RLSL,real,long,simple,7.76e-07,8,2.89,"['Y', 'UW0', 'F', 'R', 'EY1', 'T', 'IY0', 'Z']","['Y', 'UW', 'F', 'R', 'EY', 'T', 'IY', 'Z']",X,"['Y', 'UW', 'F', 'R', 'IY', 'Z', '<EOS>', '<EOS>']"
372,372,avalanche,RLSL,real,long,simple,3.02e-06,7,3.48,"['AE1', 'V', 'AH0', 'L', 'AE2', 'N', 'CH']","['AE', 'V', 'AH', 'L', 'AE', 'N', 'CH']",NOUN,"['AE', 'V', 'AH', 'L', 'AE', 'N', '<EOS>']"
373,373,trafalgar,RLSL,real,long,simple,1.05e-06,8,3.02,"['T', 'R', 'AH0', 'F', 'AE1', 'L', 'G', 'ER0']","['T', 'R', 'AH', 'F', 'AE', 'L', 'G', 'ER']",PROPN,"['T', 'R', 'AH', 'F', 'AE', 'L', '<EOS>', '<EOS>']"
374,374,tarantino,RLSL,real,long,simple,1.1e-06,9,3.04,"['T', 'AA0', 'R', 'AA0', 'N', 'T', 'IY1', 'N', 'OW0']","['T', 'AA', 'R', 'AA', 'N', 'T', 'IY', 'N', 'OW']",NOUN,"['T', 'AA', 'R', 'AA', 'N', 'IY', '<EOS>', '<EOS>', '<EOS>']"
375,375,confetti,RLSL,real,long,simple,1.07e-06,7,3.03,"['K', 'AH0', 'N', 'F', 'EH1', 'T', 'IY0']","['K', 'AH', 'N', 'F', 'EH', 'T', 'IY']",NOUN,"['K', 'AH', 'N', 'F', 'EH', 'T', '<EOS>']"
376,376,hallelujah,RLSL,real,long,simple,2e-06,8,3.3,"['HH', 'AE2', 'L', 'AH0', 'L', 'UW1', 'Y', 'AH0']","['HH', 'AE', 'L', 'AH', 'L', 'UW', 'Y', 'AH']",PROPN,"['HH', 'AE', 'L', 'AH', 'L', 'Y', '<EOS>', '<EOS>']"
377,377,catapult,RLSL,real,long,simple,1.02e-06,8,3.01,"['K', 'AE1', 'T', 'AH0', 'P', 'AH2', 'L', 'T']","['K', 'AE', 'T', 'AH', 'P', 'AH', 'L', 'T']",VERB,"['K', 'AE', 'T', 'AH', 'P', '<EOS>', '<EOS>', '<EOS>']"
378,378,sheridan,RLSL,real,long,simple,2.95e-06,7,3.47,"['SH', 'EH1', 'R', 'IH0', 'D', 'AH0', 'N']","['SH', 'EH', 'R', 'IH', 'D', 'AH', 'N']",PROPN,"['SH', 'EH', 'R', 'IH', '<EOS>', '<EOS>', '<EOS>']"
379,379,ukulele,RLSL,real,long,simple,1.02e-06,8,3.01,"['Y', 'UW2', 'K', 'AH0', 'L', 'EY1', 'L', 'IY0']","['Y', 'UW', 'K', 'AH', 'L', 'EY', 'L', 'IY']",PROPN,"['Y', 'UW', 'K', 'AH', 'L', '<EOS>', '<EOS>', '<EOS>']"
380,380,fluctuate,RLSL,real,long,simple,9.77e-07,9,2.99,"['F', 'L', 'AH1', 'K', 'CH', 'AH0', 'W', 'EY2', 'T']","['F', 'L', 'AH', 'K', 'CH', 'AH', 'W', 'EY', 'T']",VERB,"['F', 'L', 'AH', 'K', 'CH', 'W', '<EOS>', '<EOS>', '<EOS>']"
381,381,anomaly,RLSL,real,long,simple,2.95e-06,7,3.47,"['AH0', 'N', 'AA1', 'M', 'AH0', 'L', 'IY0']","['AH', 'N', 'AA', 'M', 'AH', 'L', 'IY']",NOUN,"['AH', 'N', 'AA', 'L', 'IY', '<EOS>', '<EOS>']"
382,382,zeppelin,RLSL,real,long,simple,1.95e-06,7,3.29,"['Z', 'EH1', 'P', 'IH0', 'L', 'IH0', 'N']","['Z', 'EH', 'P', 'IH', 'L', 'IH', 'N']",PROPN,"['Z', 'EH', 'P', 'IH', 'L', '<EOS>', '<EOS>']"
383,383,avocado,RLSL,real,long,simple,2.82e-06,7,3.45,"['AE2', 'V', 'AH0', 'K', 'AA1', 'D', 'OW0']","['AE', 'V', 'AH', 'K', 'AA', 'D', 'OW']",NOUN,"['AE', 'V', 'AH', 'K', 'AA', 'D', '<EOS>']"
384,384,thesaurus,RLSL,real,long,simple,7.59e-07,7,2.88,"['TH', 'AH0', 'S', 'AO1', 'R', 'AH0', 'S']","['TH', 'AH', 'S', 'AO', 'R', 'AH', 'S']",NOUN,"['TH', 'AH', 'S', 'AO', 'S', '<EOS>', '<EOS>']"
385,385,porcupine,RLSL,real,long,simple,7.59e-07,9,2.88,"['P', 'AO1', 'R', 'K', 'Y', 'AH0', 'P', 'AY2', 'N']","['P', 'AO', 'R', 'K', 'Y', 'AH', 'P', 'AY', 'N']",NOUN,"['P', 'AO', 'R', 'K', 'Y', 'AY', 'P', '<EOS>', '<EOS>']"
386,386,caramel,RLSL,real,long,simple,3.02e-06,7,3.48,"['K', 'EH1', 'R', 'AH0', 'M', 'AH0', 'L']","['K', 'EH', 'R', 'AH', 'M', 'AH', 'L']",PROPN,"['K', 'EH', 'R', 'AH', 'M', '<EOS>', '<EOS>']"
387,387,innuendo,RLSL,real,long,simple,7.94e-07,8,2.9,"['IH0', 'N', 'Y', 'UW0', 'EH1', 'N', 'D', 'OW0']","['IH', 'N', 'Y', 'UW', 'EH', 'N', 'D', 'OW']",NOUN,"['IH', 'N', 'Y', 'UW', 'EH', 'D', '<EOS>', '<EOS>']"
388,388,costello,RLSL,real,long,simple,1.95e-06,7,3.29,"['K', 'AO2', 'S', 'T', 'EH1', 'L', 'OW0']","['K', 'AO', 'S', 'T', 'EH', 'L', 'OW']",PROPN,"['K', 'AO', 'S', 'T', 'EH', 'L', '<EOS>']"
389,389,episcopal,RLSL,real,long,simple,2.75e-06,9,3.44,"['IH0', 'P', 'IH1', 'S', 'K', 'AH0', 'P', 'AH0', 'L']","['IH', 'P', 'IH', 'S', 'K', 'AH', 'P', 'AH', 'L']",PROPN,"['IH', 'P', 'IH', 'S', 'K', 'AH', '<EOS>', '<EOS>', '<EOS>']"
390,390,nordstrom,RLSL,real,long,simple,9.55e-07,9,2.98,"['N', 'AO1', 'R', 'D', 'S', 'T', 'R', 'AH0', 'M']","['N', 'AO', 'R', 'D', 'S', 'T', 'R', 'AH', 'M']",PROPN,"['AO', 'R', 'N', 'D', 'S', 'T', '<EOS>', '<EOS>', '<EOS>']"
391,391,cannibal,RLSL,real,long,simple,1.12e-06,7,3.05,"['K', 'AE1', 'N', 'AH0', 'B', 'AH0', 'L']","['K', 'AE', 'N', 'AH', 'B', 'AH', 'L']",NOUN,"['K', 'AE', 'N', 'AH', 'B', '<EOS>', '<EOS>']"
392,392,vanderbilt,RLSL,real,long,simple,1.86e-06,9,3.27,"['V', 'AE1', 'N', 'D', 'ER0', 'B', 'IH0', 'L', 'T']","['V', 'AE', 'N', 'D', 'ER', 'B', 'IH', 'L', 'T']",PROPN,"['V', 'AE', 'N', 'D', 'ER', 'L', '<EOS>', '<EOS>', '<EOS>']"
393,393,lavender,RLSL,real,long,simple,2.75e-06,7,3.44,"['L', 'AE1', 'V', 'AH0', 'N', 'D', 'ER0']","['L', 'AE', 'V', 'AH', 'N', 'D', 'ER']",VERB,"['L', 'AE', 'V', 'AH', 'N', '<EOS>', '<EOS>']"
394,394,gingrich,RLSL,real,long,simple,9.77e-07,7,2.99,"['G', 'IH1', 'NG', 'G', 'R', 'IH0', 'CH']","['G', 'IH', 'NG', 'G', 'R', 'IH', 'CH']",PROPN,"['G', 'IH', 'NG', 'G', 'R', '<EOS>', '<EOS>']"
395,395,javelin,RLSL,real,long,simple,7.94e-07,7,2.9,"['JH', 'AE1', 'V', 'AH0', 'L', 'AH0', 'N']","['JH', 'AE', 'V', 'AH', 'L', 'AH', 'N']",NOUN,"['JH', 'AE', 'V', 'AH', 'L', '<EOS>', '<EOS>']"
396,396,piccadilly,RLSL,real,long,simple,1.05e-06,8,3.02,"['P', 'IH1', 'K', 'AH0', 'D', 'IH2', 'L', 'IY0']","['P', 'IH', 'K', 'AH', 'D', 'IH', 'L', 'IY']",PROPN,"['P', 'IH', 'K', 'AH', 'D', '<EOS>', '<EOS>', '<EOS>']"
397,397,anaconda,RLSL,real,long,simple,9.33e-07,8,2.97,"['AE2', 'N', 'AH0', 'K', 'AA1', 'N', 'D', 'AH0']","['AE', 'N', 'AH', 'K', 'AA', 'N', 'D', 'AH']",NOUN,"['AE', 'N', 'AH', 'K', 'AA', 'D', '<EOS>', '<EOS>']"
398,398,mannequin,RLSL,real,long,simple,1.15e-06,7,3.06,"['M', 'AE1', 'N', 'AH0', 'K', 'IH0', 'N']","['M', 'AE', 'N', 'AH', 'K', 'IH', 'N']",NOUN,"['M', 'AE', 'N', 'AH', 'K', '<EOS>', '<EOS>']"
399,399,fiduciary,RLSL,real,long,simple,1.12e-06,9,3.05,"['F', 'AH0', 'D', 'UW1', 'SH', 'IY0', 'EH2', 'R', 'IY0']","['F', 'AH', 'D', 'UW', 'SH', 'IY', 'EH', 'R', 'IY']",ADJ,"['F', 'AH', 'D', 'UW', 'SH', 'IY', '<EOS>', '<EOS>', '<EOS>']"
400,400,gathered,RSCH,real,short,complex,1.86e-05,5,4.27,"['G', 'AE1', 'DH', 'ER0', 'D']","['G', 'AE', 'DH', 'ER', 'D']",VERB,"['G', 'AE', 'DH', 'ER', '<EOS>']"
401,401,having,RSCH,real,short,complex,0.000389,5,5.59,"['HH', 'AE1', 'V', 'IH0', 'NG']","['HH', 'AE', 'V', 'IH', 'NG']",VERB,"['HH', 'AE', 'V', '<EOS>', '<EOS>']"
402,402,lovely,RSCH,real,short,complex,5.5e-05,5,4.74,"['L', 'AH1', 'V', 'L', 'IY0']","['L', 'AH', 'V', 'L', 'IY']",ADJ,"['L', 'AH', 'V', 'L', '<EOS>']"
403,403,update,RSCH,real,short,complex,4.9e-05,5,4.69,"['AH0', 'P', 'D', 'EY1', 'T']","['AH', 'P', 'D', 'EY', 'T']",VERB,"['AH', 'P', 'D', 'EY', '<EOS>']"
404,404,healthy,RSCH,real,short,complex,6.31e-05,5,4.8,"['HH', 'EH1', 'L', 'TH', 'IY0']","['HH', 'EH', 'L', 'TH', 'IY']",ADJ,"['HH', 'EH', 'L', 'TH', '<EOS>']"
405,405,outlet,RSCH,real,short,complex,1e-05,5,4.0,"['AW1', 'T', 'L', 'EH2', 'T']","['AW', 'T', 'L', 'EH', 'T']",NOUN,"['AW', 'T', 'L', 'EH', '<EOS>']"
406,406,emperor,RSCH,real,short,complex,1.78e-05,5,4.25,"['EH1', 'M', 'P', 'ER0', 'ER0']","['EH', 'M', 'P', 'ER', 'ER']",NOUN,"['EH', 'M', 'P', 'ER', '<EOS>']"
407,407,research,RSCH,real,short,complex,0.000245,5,5.39,"['R', 'IY0', 'S', 'ER1', 'CH']","['R', 'IY', 'S', 'ER', 'CH']",NOUN,"['R', 'IY', 'S', 'ER', '<EOS>']"
408,408,their,RSCH,real,short,complex,0.00214,3,6.33,"['DH', 'EH1', 'R']","['DH', 'EH', 'R']",PRON,"['DH', 'EH', '<EOS>']"
409,409,footage,RSCH,real,short,complex,2.04e-05,5,4.31,"['F', 'UH1', 'T', 'IH0', 'JH']","['F', 'UH', 'T', 'IH', 'JH']",NOUN,"['F', 'UH', 'T', 'IH', '<EOS>']"
410,410,makeup,RSCH,real,short,complex,2.45e-05,5,4.39,"['M', 'EY1', 'K', 'AH2', 'P']","['M', 'EY', 'K', 'AH', 'P']",NOUN,"['M', 'EY', 'K', '<EOS>', '<EOS>']"
411,411,filmed,RSCH,real,short,complex,1.15e-05,5,4.06,"['F', 'IH1', 'L', 'M', 'D']","['F', 'IH', 'L', 'M', 'D']",VERB,"['F', 'IH', 'L', 'M', '<EOS>']"
412,412,innings,RSCH,real,short,complex,1.05e-05,5,4.02,"['IH1', 'N', 'IH0', 'NG', 'Z']","['IH', 'N', 'IH', 'NG', 'Z']",VERB,"['IH', 'N', 'IH', 'NG', '<EOS>']"
