,Phonemes,No Stress,Type,Real,Length
12389,"['IH0', 'R', 'G']","['IH', 'R', 'G']",VCC,False,3
12390,"['IH0', 'R', 'F']","['IH', 'R', 'F']",VCC,False,3
12391,"['IH0', 'R', 'TH']","['IH', 'R', 'TH']",VCC,False,3
12392,"['IH0', 'R', 'S']","['IH', 'R', 'S']",VCC,False,3
12393,"['IH0', 'R', 'SH']","['IH', 'R', 'SH']",VCC,False,3
12394,"['IH0', 'R', 'Z']","['IH', 'R', 'Z']",VCC,True,3
12395,"['IH0', 'R', 'ZH']","['IH', 'R', 'ZH']",VCC,False,3
12396,"['IH0', 'R', 'V']","['IH', 'R', 'V']",VCC,False,3
12397,"['IH0', 'R', 'DH']","['IH', 'R', 'DH']",VCC,False,3
12398,"['IH0', 'R', 'HH']","['IH', 'R', 'HH']",VCC,False,3
12399,"['IH0', 'R', 'CH']","['IH', 'R', 'CH']",VCC,False,3
12400,"['IH0', 'R', 'JH']","['IH', 'R', 'JH']",VCC,False,3
12401,"['IH0', 'R', 'M']","['IH', 'R', 'M']",VCC,False,3
12402,"['IH0', 'R', 'N']","['IH', 'R', 'N']",VCC,False,3
12403,"['IH0', 'R', 'NG']","['IH', 'R', 'NG']",VCC,False,3
12404,"['IH0', 'R', 'L']","['IH', 'R', 'L']",VCC,False,3
12405,"['IH0', 'R', 'R']","['IH', 'R', 'R']",VCC,False,3
12406,"['IH0', 'R', 'W']","['IH', 'R', 'W']",VCC,False,3
12407,"['IH0', 'R', 'Y']","['IH', 'R', 'Y']",VCC,False,3
12408,"['IH0', 'W']","['IH', 'W']",VC,False,2
12409,"['IH0', 'W', 'AH0']","['IH', 'W', 'AH']",VCV,False,3
12410,"['IH0', 'W', 'OY0']","['IH', 'W', 'OY']",VCV,False,3
12411,"['IH0', 'W', 'AA0']","['IH', 'W', 'AA']",VCV,False,3
12412,"['IH0', 'W', 'AY0']","['IH', 'W', 'AY']",VCV,False,3
12413,"['IH0', 'W', 'ER0']","['IH', 'W', 'ER']",VCV,False,3
12414,"['IH0', 'W', 'AO0']","['IH', 'W', 'AO']",VCV,False,3
12415,"['IH0', 'W', 'UW0']","['IH', 'W', 'UW']",VCV,False,3
12416,"['IH0', 'W', 'IH0']","['IH', 'W', 'IH']",VCV,False,3
12417,"['IH0', 'W', 'EH0']","['IH', 'W', 'EH']",VCV,False,3
12418,"['IH0', 'W', 'UH0']","['IH', 'W', 'UH']",VCV,False,3
12419,"['IH0', 'W', 'IY0']","['IH', 'W', 'IY']",VCV,False,3
12420,"['IH0', 'W', 'EY0']","['IH', 'W', 'EY']",VCV,False,3
12421,"['IH0', 'W', 'OW0']","['IH', 'W', 'OW']",VCV,False,3
12422,"['IH0', 'W', 'AE0']","['IH', 'W', 'AE']",VCV,False,3
12423,"['IH0', 'W', 'AW0']","['IH', 'W', 'AW']",VCV,False,3
12424,"['IH0', 'W', 'P']","['IH', 'W', 'P']",VCC,False,3
12425,"['IH0', 'W', 'T']","['IH', 'W', 'T']",VCC,False,3
12426,"['IH0', 'W', 'K']","['IH', 'W', 'K']",VCC,False,3
12427,"['IH0', 'W', 'B']","['IH', 'W', 'B']",VCC,False,3
12428,"['IH0', 'W', 'D']","['IH', 'W', 'D']",VCC,False,3
12429,"['IH0', 'W', 'G']","['IH', 'W', 'G']",VCC,False,3
12430,"['IH0', 'W', 'F']","['IH', 'W', 'F']",VCC,False,3
12431,"['IH0', 'W', 'TH']","['IH', 'W', 'TH']",VCC,False,3
12432,"['IH0', 'W', 'S']","['IH', 'W', 'S']",VCC,False,3
12433,"['IH0', 'W', 'SH']","['IH', 'W', 'SH']",VCC,False,3
12434,"['IH0', 'W', 'Z']","['IH', 'W', 'Z']",VCC,False,3
12435,"['IH0', 'W', 'ZH']","['IH', 'W', 'ZH']",VCC,False,3
12436,"['IH0', 'W', 'V']","['IH', 'W', 'V']",VCC,False,3
12437,"['IH0', 'W', 'DH']","['IH', 'W', 'DH']",VCC,False,3
12438,"['IH0', 'W', 'HH']","['IH', 'W', 'HH']",VCC,False,3
12439,"['IH0', 'W', 'CH']","['IH', 'W', 'CH']",VCC,False,3
12440,"['IH0', 'W', 'JH']","['IH', 'W', 'JH']",VCC,False,3
12441,"['IH0', 'W', 'M']","['IH', 'W', 'M']",VCC,False,3
12442,"['IH0', 'W', 'N']","['IH', 'W', 'N']",VCC,False,3
12443,"['IH0', 'W', 'NG']","['IH', 'W', 'NG']",VCC,False,3
12444,"['IH0', 'W', 'L']","['IH', 'W', 'L']",VCC,False,3
12445,"['IH0', 'W', 'R']","['IH', 'W', 'R']",VCC,False,3
12446,"['IH0', 'W', 'W']","['IH', 'W', 'W']",VCC,False,3
12447,"['IH0', 'W', 'Y']","['IH', 'W', 'Y']",VCC,False,3
12448,"['IH0', 'Y']","['IH', 'Y']",VC,False,2
12449,"['IH0', 'Y', 'AH0']","['IH', 'Y', 'AH']",VCV,False,3
12450,"['IH0', 'Y', 'OY0']","['IH', 'Y', 'OY']",VCV,False,3
12451,"['IH0', 'Y', 'AA0']","['IH', 'Y', 'AA']",VCV,False,3
12452,"['IH0', 'Y', 'AY0']","['IH', 'Y', 'AY']",VCV,False,3
12453,"['IH0', 'Y', 'ER0']","['IH', 'Y', 'ER']",VCV,False,3
12454,"['IH0', 'Y', 'AO0']","['IH', 'Y', 'AO']",VCV,False,3
12455,"['IH0', 'Y', 'UW0']","['IH', 'Y', 'UW']",VCV,False,3
12456,"['IH0', 'Y', 'IH0']","['IH', 'Y', 'IH']",VCV,False,3
12457,"['IH0', 'Y', 'EH0']","['IH', 'Y', 'EH']",VCV,False,3
12458,"['IH0', 'Y', 'UH0']","['IH', 'Y', 'UH']",VCV,False,3
12459,"['IH0', 'Y', 'IY0']","['IH', 'Y', 'IY']",VCV,False,3
12460,"['IH0', 'Y', 'EY0']","['IH', 'Y', 'EY']",VCV,False,3
12461,"['IH0', 'Y', 'OW0']","['IH', 'Y', 'OW']",VCV,False,3
12462,"['IH0', 'Y', 'AE0']","['IH', 'Y', 'AE']",VCV,False,3
12463,"['IH0', 'Y', 'AW0']","['IH', 'Y', 'AW']",VCV,False,3
12464,"['IH0', 'Y', 'P']","['IH', 'Y', 'P']",VCC,False,3
12465,"['IH0', 'Y', 'T']","['IH', 'Y', 'T']",VCC,False,3
12466,"['IH0', 'Y', 'K']","['IH', 'Y', 'K']",VCC,False,3
12467,"['IH0', 'Y', 'B']","['IH', 'Y', 'B']",VCC,False,3
12468,"['IH0', 'Y', 'D']","['IH', 'Y', 'D']",VCC,False,3
12469,"['IH0', 'Y', 'G']","['IH', 'Y', 'G']",VCC,False,3
12470,"['IH0', 'Y', 'F']","['IH', 'Y', 'F']",VCC,False,3
12471,"['IH0', 'Y', 'TH']","['IH', 'Y', 'TH']",VCC,False,3
12472,"['IH0', 'Y', 'S']","['IH', 'Y', 'S']",VCC,False,3
12473,"['IH0', 'Y', 'SH']","['IH', 'Y', 'SH']",VCC,False,3
12474,"['IH0', 'Y', 'Z']","['IH', 'Y', 'Z']",VCC,False,3
12475,"['IH0', 'Y', 'ZH']","['IH', 'Y', 'ZH']",VCC,False,3
12476,"['IH0', 'Y', 'V']","['IH', 'Y', 'V']",VCC,False,3
12477,"['IH0', 'Y', 'DH']","['IH', 'Y', 'DH']",VCC,False,3
12478,"['IH0', 'Y', 'HH']","['IH', 'Y', 'HH']",VCC,False,3
12479,"['IH0', 'Y', 'CH']","['IH', 'Y', 'CH']",VCC,False,3
12480,"['IH0', 'Y', 'JH']","['IH', 'Y', 'JH']",VCC,False,3
12481,"['IH0', 'Y', 'M']","['IH', 'Y', 'M']",VCC,False,3
12482,"['IH0', 'Y', 'N']","['IH', 'Y', 'N']",VCC,False,3
12483,"['IH0', 'Y', 'NG']","['IH', 'Y', 'NG']",VCC,False,3
12484,"['IH0', 'Y', 'L']","['IH', 'Y', 'L']",VCC,False,3
12485,"['IH0', 'Y', 'R']","['IH', 'Y', 'R']",VCC,False,3
12486,"['IH0', 'Y', 'W']","['IH', 'Y', 'W']",VCC,False,3
12487,"['IH0', 'Y', 'Y']","['IH', 'Y', 'Y']",VCC,False,3
12488,['EH0'],['EH'],V,True,1
12489,"['EH0', 'AH0']","['EH', 'AH']",VV,False,2
12490,"['EH0', 'AH0', 'AH0']","['EH', 'AH', 'AH']",VVV,False,3
12491,"['EH0', 'AH0', 'OY0']","['EH', 'AH', 'OY']",VVV,False,3
12492,"['EH0', 'AH0', 'AA0']","['EH', 'AH', 'AA']",VVV,False,3
12493,"['EH0', 'AH0', 'AY0']","['EH', 'AH', 'AY']",VVV,False,3
12494,"['EH0', 'AH0', 'ER0']","['EH', 'AH', 'ER']",VVV,False,3
12495,"['EH0', 'AH0', 'AO0']","['EH', 'AH', 'AO']",VVV,False,3
12496,"['EH0', 'AH0', 'UW0']","['EH', 'AH', 'UW']",VVV,False,3
12497,"['EH0', 'AH0', 'IH0']","['EH', 'AH', 'IH']",VVV,False,3
12498,"['EH0', 'AH0', 'EH0']","['EH', 'AH', 'EH']",VVV,False,3
12499,"['EH0', 'AH0', 'UH0']","['EH', 'AH', 'UH']",VVV,False,3
12500,"['EH0', 'AH0', 'IY0']","['EH', 'AH', 'IY']",VVV,False,3
12501,"['EH0', 'AH0', 'EY0']","['EH', 'AH', 'EY']",VVV,False,3
12502,"['EH0', 'AH0', 'OW0']","['EH', 'AH', 'OW']",VVV,False,3
12503,"['EH0', 'AH0', 'AE0']","['EH', 'AH', 'AE']",VVV,False,3
12504,"['EH0', 'AH0', 'AW0']","['EH', 'AH', 'AW']",VVV,False,3
12505,"['EH0', 'AH0', 'P']","['EH', 'AH', 'P']",VVC,False,3
12506,"['EH0', 'AH0', 'T']","['EH', 'AH', 'T']",VVC,False,3
12507,"['EH0', 'AH0', 'K']","['EH', 'AH', 'K']",VVC,False,3
12508,"['EH0', 'AH0', 'B']","['EH', 'AH', 'B']",VVC,False,3
12509,"['EH0', 'AH0', 'D']","['EH', 'AH', 'D']",VVC,False,3
12510,"['EH0', 'AH0', 'G']","['EH', 'AH', 'G']",VVC,False,3
12511,"['EH0', 'AH0', 'F']","['EH', 'AH', 'F']",VVC,False,3
12512,"['EH0', 'AH0', 'TH']","['EH', 'AH', 'TH']",VVC,False,3
12513,"['EH0', 'AH0', 'S']","['EH', 'AH', 'S']",VVC,False,3
12514,"['EH0', 'AH0', 'SH']","['EH', 'AH', 'SH']",VVC,False,3
12515,"['EH0', 'AH0', 'Z']","['EH', 'AH', 'Z']",VVC,False,3
12516,"['EH0', 'AH0', 'ZH']","['EH', 'AH', 'ZH']",VVC,False,3
12517,"['EH0', 'AH0', 'V']","['EH', 'AH', 'V']",VVC,False,3
12518,"['EH0', 'AH0', 'DH']","['EH', 'AH', 'DH']",VVC,False,3
12519,"['EH0', 'AH0', 'HH']","['EH', 'AH', 'HH']",VVC,False,3
12520,"['EH0', 'AH0', 'CH']","['EH', 'AH', 'CH']",VVC,False,3
12521,"['EH0', 'AH0', 'JH']","['EH', 'AH', 'JH']",VVC,False,3
12522,"['EH0', 'AH0', 'M']","['EH', 'AH', 'M']",VVC,False,3
12523,"['EH0', 'AH0', 'N']","['EH', 'AH', 'N']",VVC,False,3
12524,"['EH0', 'AH0', 'NG']","['EH', 'AH', 'NG']",VVC,False,3
12525,"['EH0', 'AH0', 'L']","['EH', 'AH', 'L']",VVC,False,3
12526,"['EH0', 'AH0', 'R']","['EH', 'AH', 'R']",VVC,False,3
12527,"['EH0', 'AH0', 'W']","['EH', 'AH', 'W']",VVC,False,3
12528,"['EH0', 'AH0', 'Y']","['EH', 'AH', 'Y']",VVC,False,3
12529,"['EH0', 'OY0']","['EH', 'OY']",VV,False,2
12530,"['EH0', 'OY0', 'AH0']","['EH', 'OY', 'AH']",VVV,False,3
12531,"['EH0', 'OY0', 'OY0']","['EH', 'OY', 'OY']",VVV,False,3
12532,"['EH0', 'OY0', 'AA0']","['EH', 'OY', 'AA']",VVV,False,3
12533,"['EH0', 'OY0', 'AY0']","['EH', 'OY', 'AY']",VVV,False,3
12534,"['EH0', 'OY0', 'ER0']","['EH', 'OY', 'ER']",VVV,False,3
12535,"['EH0', 'OY0', 'AO0']","['EH', 'OY', 'AO']",VVV,False,3
12536,"['EH0', 'OY0', 'UW0']","['EH', 'OY', 'UW']",VVV,False,3
12537,"['EH0', 'OY0', 'IH0']","['EH', 'OY', 'IH']",VVV,False,3
12538,"['EH0', 'OY0', 'EH0']","['EH', 'OY', 'EH']",VVV,False,3
12539,"['EH0', 'OY0', 'UH0']","['EH', 'OY', 'UH']",VVV,False,3
12540,"['EH0', 'OY0', 'IY0']","['EH', 'OY', 'IY']",VVV,False,3
12541,"['EH0', 'OY0', 'EY0']","['EH', 'OY', 'EY']",VVV,False,3
12542,"['EH0', 'OY0', 'OW0']","['EH', 'OY', 'OW']",VVV,False,3
12543,"['EH0', 'OY0', 'AE0']","['EH', 'OY', 'AE']",VVV,False,3
12544,"['EH0', 'OY0', 'AW0']","['EH', 'OY', 'AW']",VVV,False,3
12545,"['EH0', 'OY0', 'P']","['EH', 'OY', 'P']",VVC,False,3
12546,"['EH0', 'OY0', 'T']","['EH', 'OY', 'T']",VVC,False,3
12547,"['EH0', 'OY0', 'K']","['EH', 'OY', 'K']",VVC,False,3
12548,"['EH0', 'OY0', 'B']","['EH', 'OY', 'B']",VVC,False,3
12549,"['EH0', 'OY0', 'D']","['EH', 'OY', 'D']",VVC,False,3
12550,"['EH0', 'OY0', 'G']","['EH', 'OY', 'G']",VVC,False,3
12551,"['EH0', 'OY0', 'F']","['EH', 'OY', 'F']",VVC,False,3
12552,"['EH0', 'OY0', 'TH']","['EH', 'OY', 'TH']",VVC,False,3
12553,"['EH0', 'OY0', 'S']","['EH', 'OY', 'S']",VVC,False,3
12554,"['EH0', 'OY0', 'SH']","['EH', 'OY', 'SH']",VVC,False,3
12555,"['EH0', 'OY0', 'Z']","['EH', 'OY', 'Z']",VVC,False,3
12556,"['EH0', 'OY0', 'ZH']","['EH', 'OY', 'ZH']",VVC,False,3
12557,"['EH0', 'OY0', 'V']","['EH', 'OY', 'V']",VVC,False,3
12558,"['EH0', 'OY0', 'DH']","['EH', 'OY', 'DH']",VVC,False,3
12559,"['EH0', 'OY0', 'HH']","['EH', 'OY', 'HH']",VVC,False,3
12560,"['EH0', 'OY0', 'CH']","['EH', 'OY', 'CH']",VVC,False,3
12561,"['EH0', 'OY0', 'JH']","['EH', 'OY', 'JH']",VVC,False,3
12562,"['EH0', 'OY0', 'M']","['EH', 'OY', 'M']",VVC,False,3
12563,"['EH0', 'OY0', 'N']","['EH', 'OY', 'N']",VVC,False,3
12564,"['EH0', 'OY0', 'NG']","['EH', 'OY', 'NG']",VVC,False,3
12565,"['EH0', 'OY0', 'L']","['EH', 'OY', 'L']",VVC,False,3
12566,"['EH0', 'OY0', 'R']","['EH', 'OY', 'R']",VVC,False,3
12567,"['EH0', 'OY0', 'W']","['EH', 'OY', 'W']",VVC,False,3
12568,"['EH0', 'OY0', 'Y']","['EH', 'OY', 'Y']",VVC,False,3
12569,"['EH0', 'AA0']","['EH', 'AA']",VV,False,2
12570,"['EH0', 'AA0', 'AH0']","['EH', 'AA', 'AH']",VVV,False,3
12571,"['EH0', 'AA0', 'OY0']","['EH', 'AA', 'OY']",VVV,False,3
12572,"['EH0', 'AA0', 'AA0']","['EH', 'AA', 'AA']",VVV,False,3
12573,"['EH0', 'AA0', 'AY0']","['EH', 'AA', 'AY']",VVV,False,3
12574,"['EH0', 'AA0', 'ER0']","['EH', 'AA', 'ER']",VVV,False,3
12575,"['EH0', 'AA0', 'AO0']","['EH', 'AA', 'AO']",VVV,False,3
12576,"['EH0', 'AA0', 'UW0']","['EH', 'AA', 'UW']",VVV,False,3
12577,"['EH0', 'AA0', 'IH0']","['EH', 'AA', 'IH']",VVV,False,3
12578,"['EH0', 'AA0', 'EH0']","['EH', 'AA', 'EH']",VVV,False,3
12579,"['EH0', 'AA0', 'UH0']","['EH', 'AA', 'UH']",VVV,False,3
12580,"['EH0', 'AA0', 'IY0']","['EH', 'AA', 'IY']",VVV,False,3
12581,"['EH0', 'AA0', 'EY0']","['EH', 'AA', 'EY']",VVV,False,3
12582,"['EH0', 'AA0', 'OW0']","['EH', 'AA', 'OW']",VVV,False,3
12583,"['EH0', 'AA0', 'AE0']","['EH', 'AA', 'AE']",VVV,False,3
12584,"['EH0', 'AA0', 'AW0']","['EH', 'AA', 'AW']",VVV,False,3
12585,"['EH0', 'AA0', 'P']","['EH', 'AA', 'P']",VVC,False,3
12586,"['EH0', 'AA0', 'T']","['EH', 'AA', 'T']",VVC,False,3
12587,"['EH0', 'AA0', 'K']","['EH', 'AA', 'K']",VVC,False,3
12588,"['EH0', 'AA0', 'B']","['EH', 'AA', 'B']",VVC,False,3
12589,"['EH0', 'AA0', 'D']","['EH', 'AA', 'D']",VVC,False,3
12590,"['EH0', 'AA0', 'G']","['EH', 'AA', 'G']",VVC,False,3
12591,"['EH0', 'AA0', 'F']","['EH', 'AA', 'F']",VVC,False,3
12592,"['EH0', 'AA0', 'TH']","['EH', 'AA', 'TH']",VVC,False,3
12593,"['EH0', 'AA0', 'S']","['EH', 'AA', 'S']",VVC,False,3
12594,"['EH0', 'AA0', 'SH']","['EH', 'AA', 'SH']",VVC,False,3
12595,"['EH0', 'AA0', 'Z']","['EH', 'AA', 'Z']",VVC,False,3
12596,"['EH0', 'AA0', 'ZH']","['EH', 'AA', 'ZH']",VVC,False,3
12597,"['EH0', 'AA0', 'V']","['EH', 'AA', 'V']",VVC,False,3
12598,"['EH0', 'AA0', 'DH']","['EH', 'AA', 'DH']",VVC,False,3
12599,"['EH0', 'AA0', 'HH']","['EH', 'AA', 'HH']",VVC,False,3
12600,"['EH0', 'AA0', 'CH']","['EH', 'AA', 'CH']",VVC,False,3
12601,"['EH0', 'AA0', 'JH']","['EH', 'AA', 'JH']",VVC,False,3
12602,"['EH0', 'AA0', 'M']","['EH', 'AA', 'M']",VVC,False,3
12603,"['EH0', 'AA0', 'N']","['EH', 'AA', 'N']",VVC,False,3
12604,"['EH0', 'AA0', 'NG']","['EH', 'AA', 'NG']",VVC,False,3
12605,"['EH0', 'AA0', 'L']","['EH', 'AA', 'L']",VVC,False,3
12606,"['EH0', 'AA0', 'R']","['EH', 'AA', 'R']",VVC,False,3
12607,"['EH0', 'AA0', 'W']","['EH', 'AA', 'W']",VVC,False,3
12608,"['EH0', 'AA0', 'Y']","['EH', 'AA', 'Y']",VVC,False,3
12609,"['EH0', 'AY0']","['EH', 'AY']",VV,False,2
12610,"['EH0', 'AY0', 'AH0']","['EH', 'AY', 'AH']",VVV,False,3
12611,"['EH0', 'AY0', 'OY0']","['EH', 'AY', 'OY']",VVV,False,3
12612,"['EH0', 'AY0', 'AA0']","['EH', 'AY', 'AA']",VVV,False,3
12613,"['EH0', 'AY0', 'AY0']","['EH', 'AY', 'AY']",VVV,False,3
12614,"['EH0', 'AY0', 'ER0']","['EH', 'AY', 'ER']",VVV,False,3
12615,"['EH0', 'AY0', 'AO0']","['EH', 'AY', 'AO']",VVV,False,3
12616,"['EH0', 'AY0', 'UW0']","['EH', 'AY', 'UW']",VVV,False,3
12617,"['EH0', 'AY0', 'IH0']","['EH', 'AY', 'IH']",VVV,False,3
12618,"['EH0', 'AY0', 'EH0']","['EH', 'AY', 'EH']",VVV,False,3
12619,"['EH0', 'AY0', 'UH0']","['EH', 'AY', 'UH']",VVV,False,3
12620,"['EH0', 'AY0', 'IY0']","['EH', 'AY', 'IY']",VVV,False,3
12621,"['EH0', 'AY0', 'EY0']","['EH', 'AY', 'EY']",VVV,False,3
12622,"['EH0', 'AY0', 'OW0']","['EH', 'AY', 'OW']",VVV,False,3
12623,"['EH0', 'AY0', 'AE0']","['EH', 'AY', 'AE']",VVV,False,3
12624,"['EH0', 'AY0', 'AW0']","['EH', 'AY', 'AW']",VVV,False,3
12625,"['EH0', 'AY0', 'P']","['EH', 'AY', 'P']",VVC,False,3
12626,"['EH0', 'AY0', 'T']","['EH', 'AY', 'T']",VVC,False,3
12627,"['EH0', 'AY0', 'K']","['EH', 'AY', 'K']",VVC,False,3
12628,"['EH0', 'AY0', 'B']","['EH', 'AY', 'B']",VVC,False,3
12629,"['EH0', 'AY0', 'D']","['EH', 'AY', 'D']",VVC,False,3
12630,"['EH0', 'AY0', 'G']","['EH', 'AY', 'G']",VVC,False,3
12631,"['EH0', 'AY0', 'F']","['EH', 'AY', 'F']",VVC,False,3
12632,"['EH0', 'AY0', 'TH']","['EH', 'AY', 'TH']",VVC,False,3
12633,"['EH0', 'AY0', 'S']","['EH', 'AY', 'S']",VVC,False,3
12634,"['EH0', 'AY0', 'SH']","['EH', 'AY', 'SH']",VVC,False,3
12635,"['EH0', 'AY0', 'Z']","['EH', 'AY', 'Z']",VVC,False,3
12636,"['EH0', 'AY0', 'ZH']","['EH', 'AY', 'ZH']",VVC,False,3
12637,"['EH0', 'AY0', 'V']","['EH', 'AY', 'V']",VVC,False,3
12638,"['EH0', 'AY0', 'DH']","['EH', 'AY', 'DH']",VVC,False,3
12639,"['EH0', 'AY0', 'HH']","['EH', 'AY', 'HH']",VVC,False,3
12640,"['EH0', 'AY0', 'CH']","['EH', 'AY', 'CH']",VVC,False,3
12641,"['EH0', 'AY0', 'JH']","['EH', 'AY', 'JH']",VVC,False,3
12642,"['EH0', 'AY0', 'M']","['EH', 'AY', 'M']",VVC,False,3
12643,"['EH0', 'AY0', 'N']","['EH', 'AY', 'N']",VVC,False,3
12644,"['EH0', 'AY0', 'NG']","['EH', 'AY', 'NG']",VVC,False,3
12645,"['EH0', 'AY0', 'L']","['EH', 'AY', 'L']",VVC,False,3
12646,"['EH0', 'AY0', 'R']","['EH', 'AY', 'R']",VVC,False,3
12647,"['EH0', 'AY0', 'W']","['EH', 'AY', 'W']",VVC,False,3
12648,"['EH0', 'AY0', 'Y']","['EH', 'AY', 'Y']",VVC,False,3
12649,"['EH0', 'ER0']","['EH', 'ER']",VV,False,2
12650,"['EH0', 'ER0', 'AH0']","['EH', 'ER', 'AH']",VVV,False,3
12651,"['EH0', 'ER0', 'OY0']","['EH', 'ER', 'OY']",VVV,False,3
12652,"['EH0', 'ER0', 'AA0']","['EH', 'ER', 'AA']",VVV,False,3
12653,"['EH0', 'ER0', 'AY0']","['EH', 'ER', 'AY']",VVV,False,3
12654,"['EH0', 'ER0', 'ER0']","['EH', 'ER', 'ER']",VVV,False,3
12655,"['EH0', 'ER0', 'AO0']","['EH', 'ER', 'AO']",VVV,False,3
12656,"['EH0', 'ER0', 'UW0']","['EH', 'ER', 'UW']",VVV,False,3
12657,"['EH0', 'ER0', 'IH0']","['EH', 'ER', 'IH']",VVV,False,3
12658,"['EH0', 'ER0', 'EH0']","['EH', 'ER', 'EH']",VVV,False,3
12659,"['EH0', 'ER0', 'UH0']","['EH', 'ER', 'UH']",VVV,False,3
12660,"['EH0', 'ER0', 'IY0']","['EH', 'ER', 'IY']",VVV,False,3
12661,"['EH0', 'ER0', 'EY0']","['EH', 'ER', 'EY']",VVV,False,3
12662,"['EH0', 'ER0', 'OW0']","['EH', 'ER', 'OW']",VVV,False,3
12663,"['EH0', 'ER0', 'AE0']","['EH', 'ER', 'AE']",VVV,False,3
12664,"['EH0', 'ER0', 'AW0']","['EH', 'ER', 'AW']",VVV,False,3
12665,"['EH0', 'ER0', 'P']","['EH', 'ER', 'P']",VVC,False,3
12666,"['EH0', 'ER0', 'T']","['EH', 'ER', 'T']",VVC,False,3
12667,"['EH0', 'ER0', 'K']","['EH', 'ER', 'K']",VVC,False,3
12668,"['EH0', 'ER0', 'B']","['EH', 'ER', 'B']",VVC,False,3
12669,"['EH0', 'ER0', 'D']","['EH', 'ER', 'D']",VVC,False,3
12670,"['EH0', 'ER0', 'G']","['EH', 'ER', 'G']",VVC,False,3
12671,"['EH0', 'ER0', 'F']","['EH', 'ER', 'F']",VVC,False,3
12672,"['EH0', 'ER0', 'TH']","['EH', 'ER', 'TH']",VVC,False,3
12673,"['EH0', 'ER0', 'S']","['EH', 'ER', 'S']",VVC,False,3
12674,"['EH0', 'ER0', 'SH']","['EH', 'ER', 'SH']",VVC,False,3
12675,"['EH0', 'ER0', 'Z']","['EH', 'ER', 'Z']",VVC,False,3
12676,"['EH0', 'ER0', 'ZH']","['EH', 'ER', 'ZH']",VVC,False,3
12677,"['EH0', 'ER0', 'V']","['EH', 'ER', 'V']",VVC,False,3
12678,"['EH0', 'ER0', 'DH']","['EH', 'ER', 'DH']",VVC,False,3
12679,"['EH0', 'ER0', 'HH']","['EH', 'ER', 'HH']",VVC,False,3
12680,"['EH0', 'ER0', 'CH']","['EH', 'ER', 'CH']",VVC,False,3
12681,"['EH0', 'ER0', 'JH']","['EH', 'ER', 'JH']",VVC,False,3
12682,"['EH0', 'ER0', 'M']","['EH', 'ER', 'M']",VVC,False,3
12683,"['EH0', 'ER0', 'N']","['EH', 'ER', 'N']",VVC,False,3
12684,"['EH0', 'ER0', 'NG']","['EH', 'ER', 'NG']",VVC,False,3
12685,"['EH0', 'ER0', 'L']","['EH', 'ER', 'L']",VVC,False,3
12686,"['EH0', 'ER0', 'R']","['EH', 'ER', 'R']",VVC,False,3
12687,"['EH0', 'ER0', 'W']","['EH', 'ER', 'W']",VVC,False,3
12688,"['EH0', 'ER0', 'Y']","['EH', 'ER', 'Y']",VVC,False,3
12689,"['EH0', 'AO0']","['EH', 'AO']",VV,False,2
12690,"['EH0', 'AO0', 'AH0']","['EH', 'AO', 'AH']",VVV,False,3
12691,"['EH0', 'AO0', 'OY0']","['EH', 'AO', 'OY']",VVV,False,3
12692,"['EH0', 'AO0', 'AA0']","['EH', 'AO', 'AA']",VVV,False,3
12693,"['EH0', 'AO0', 'AY0']","['EH', 'AO', 'AY']",VVV,False,3
12694,"['EH0', 'AO0', 'ER0']","['EH', 'AO', 'ER']",VVV,False,3
12695,"['EH0', 'AO0', 'AO0']","['EH', 'AO', 'AO']",VVV,False,3
12696,"['EH0', 'AO0', 'UW0']","['EH', 'AO', 'UW']",VVV,False,3
12697,"['EH0', 'AO0', 'IH0']","['EH', 'AO', 'IH']",VVV,False,3
12698,"['EH0', 'AO0', 'EH0']","['EH', 'AO', 'EH']",VVV,False,3
12699,"['EH0', 'AO0', 'UH0']","['EH', 'AO', 'UH']",VVV,False,3
12700,"['EH0', 'AO0', 'IY0']","['EH', 'AO', 'IY']",VVV,False,3
12701,"['EH0', 'AO0', 'EY0']","['EH', 'AO', 'EY']",VVV,False,3
12702,"['EH0', 'AO0', 'OW0']","['EH', 'AO', 'OW']",VVV,False,3
12703,"['EH0', 'AO0', 'AE0']","['EH', 'AO', 'AE']",VVV,False,3
12704,"['EH0', 'AO0', 'AW0']","['EH', 'AO', 'AW']",VVV,False,3
12705,"['EH0', 'AO0', 'P']","['EH', 'AO', 'P']",VVC,False,3
12706,"['EH0', 'AO0', 'T']","['EH', 'AO', 'T']",VVC,False,3
12707,"['EH0', 'AO0', 'K']","['EH', 'AO', 'K']",VVC,False,3
12708,"['EH0', 'AO0', 'B']","['EH', 'AO', 'B']",VVC,False,3
12709,"['EH0', 'AO0', 'D']","['EH', 'AO', 'D']",VVC,False,3
12710,"['EH0', 'AO0', 'G']","['EH', 'AO', 'G']",VVC,False,3
12711,"['EH0', 'AO0', 'F']","['EH', 'AO', 'F']",VVC,False,3
12712,"['EH0', 'AO0', 'TH']","['EH', 'AO', 'TH']",VVC,False,3
12713,"['EH0', 'AO0', 'S']","['EH', 'AO', 'S']",VVC,False,3
12714,"['EH0', 'AO0', 'SH']","['EH', 'AO', 'SH']",VVC,False,3
12715,"['EH0', 'AO0', 'Z']","['EH', 'AO', 'Z']",VVC,False,3
