,Word,Phonemes,No Stress,Length,Morphology
9817,readuct,"['R', 'IY2', 'AH0', 'D', 'AH1', 'K', 'T']","['R', 'IY', 'AH', 'D', 'AH', 'K', 'T']",7,simple
9818,sindity,"['S', 'IH1', 'N', 'D', 'AH0', 'T', 'IY0']","['S', 'IH', 'N', 'D', 'AH', 'T', 'IY']",7,simple
9821,dampares,"['D', 'AE0', 'M', 'P', 'EH1', 'R', 'Z']","['D', 'AE', 'M', 'P', 'EH', 'R', 'Z']",7,simple
9828,converday,"['K', 'AA1', 'N', 'V', 'R', 'EY2', 'D']","['K', 'AA', 'N', 'V', 'R', 'EY', 'D']",7,simple
9833,lesuides,"['L', 'EH1', 'S', 'W', 'AY2', 'D', 'Z']","['L', 'EH', 'S', 'W', 'AY', 'D', 'Z']",7,simple
9860,colieves,"['K', 'OW1', 'L', 'IY0', 'V', 'EH0', 'S']","['K', 'OW', 'L', 'IY', 'V', 'EH', 'S']",7,simple
9872,pordwing,"['P', 'AO1', 'R', 'D', 'W', 'IH0', 'NG']","['P', 'AO', 'R', 'D', 'W', 'IH', 'NG']",7,simple
9898,nealthcal,"['N', 'EH1', 'L', 'TH', 'K', 'AH0', 'L']","['N', 'EH', 'L', 'TH', 'K', 'AH', 'L']",7,simple
9902,bedditin,"['B', 'EH1', 'D', 'AH0', 'T', 'AH0', 'N']","['B', 'EH', 'D', 'AH', 'T', 'AH', 'N']",7,simple
9907,probaber,"['P', 'R', 'AA1', 'B', 'AH0', 'B', 'ER0']","['P', 'R', 'AA', 'B', 'AH', 'B', 'ER']",7,simple
9909,locisty,"['L', 'OW1', 'S', 'IH0', 'S', 'T', 'IY0']","['L', 'OW', 'S', 'IH', 'S', 'T', 'IY']",7,simple
9912,regreend,"['R', 'IY0', 'G', 'R', 'IY1', 'N', 'D']","['R', 'IY', 'G', 'R', 'IY', 'N', 'D']",7,simple
9915,watchously,"['W', 'AA1', 'CH', 'AH0', 'S', 'L', 'IY0']","['W', 'AA', 'CH', 'AH', 'S', 'L', 'IY']",7,simple
9925,chariale,"['CH', 'AA0', 'R', 'IY0', 'AA1', 'L', 'IY0']","['CH', 'AA', 'R', 'IY', 'AA', 'L', 'IY']",7,simple
9928,comisfore,"['K', 'AH0', 'M', 'IH1', 'S', 'F', 'ER0']","['K', 'AH', 'M', 'IH', 'S', 'F', 'ER']",7,simple
9944,shoulable,"['SH', 'UW1', 'L', 'AH0', 'B', 'AH0', 'L']","['SH', 'UW', 'L', 'AH', 'B', 'AH', 'L']",7,simple
9950,enternmere,"['EH0', 'N', 'T', 'ER1', 'N', 'M', 'ER0']","['EH', 'N', 'T', 'ER', 'N', 'M', 'ER']",7,simple
9956,fitends,"['F', 'AY1', 'T', 'AH0', 'N', 'D', 'Z']","['F', 'AY', 'T', 'AH', 'N', 'D', 'Z']",7,simple
9959,filvens,"['F', 'IH1', 'L', 'V', 'AH0', 'N', 'Z']","['F', 'IH', 'L', 'V', 'AH', 'N', 'Z']",7,simple
9967,colioved,"['K', 'OW1', 'L', 'IY0', 'OW2', 'V', 'D']","['K', 'OW', 'L', 'IY', 'OW', 'V', 'D']",7,simple
9974,luxely,"['L', 'AH1', 'L', 'S', 'K', 'IY0', 'L']","['L', 'AH', 'L', 'S', 'K', 'IY', 'L']",7,simple
9982,oakelact,"['OW1', 'K', 'AH0', 'L', 'AE2', 'K', 'T']","['OW', 'K', 'AH', 'L', 'AE', 'K', 'T']",7,simple
9986,cassequed,"['K', 'AE1', 'S', 'K', 'W', 'EH2', 'D']","['K', 'AE', 'S', 'K', 'W', 'EH', 'D']",7,simple
9997,mireety,"['M', 'IH1', 'R', 'IY0', 'AH0', 'T', 'IY0']","['M', 'IH', 'R', 'IY', 'AH', 'T', 'IY']",7,simple
10018,churierm,"['CH', 'UH1', 'R', 'IY0', 'AH0', 'M', 'ER0']","['CH', 'UH', 'R', 'IY', 'AH', 'M', 'ER']",7,simple
10024,acrearmers,"['AH0', 'K', 'R', 'EH1', 'M', 'ER0', 'Z']","['AH', 'K', 'R', 'EH', 'M', 'ER', 'Z']",7,simple
10039,awesest,"['AH0', 'W', 'EH1', 'S', 'T', 'IH0', 'S']","['AH', 'W', 'EH', 'S', 'T', 'IH', 'S']",7,simple
10044,cappents,"['K', 'AE1', 'P', 'AH0', 'N', 'T', 'S']","['K', 'AE', 'P', 'AH', 'N', 'T', 'S']",7,simple
10058,histect,"['HH', 'IH1', 'S', 'T', 'EH2', 'K', 'T']","['HH', 'IH', 'S', 'T', 'EH', 'K', 'T']",7,simple
10072,babruager,"['B', 'AE1', 'B', 'R', 'UW0', 'IH0', 'JH']","['B', 'AE', 'B', 'R', 'UW', 'IH', 'JH']",7,simple
10087,engething,"['EH1', 'NG', 'G', 'IH0', 'TH', 'IH0', 'NG']","['EH', 'NG', 'G', 'IH', 'TH', 'IH', 'NG']",7,simple
10094,unittly,"['Y', 'UW1', 'N', 'IH0', 'T', 'L', 'IY0']","['Y', 'UW', 'N', 'IH', 'T', 'L', 'IY']",7,simple
10095,litiren,"['L', 'IH1', 'T', 'IY0', 'R', 'EH0', 'N']","['L', 'IH', 'T', 'IY', 'R', 'EH', 'N']",7,simple
10097,coftever,"['K', 'AH0', 'F', 'T', 'EH1', 'V', 'ER0']","['K', 'AH', 'F', 'T', 'EH', 'V', 'ER']",7,simple
10117,finalut,"['F', 'IH1', 'N', 'AH0', 'L', 'AH0', 'T']","['F', 'IH', 'N', 'AH', 'L', 'AH', 'T']",7,simple
10120,rentribe,"['R', 'EH1', 'N', 'T', 'R', 'AY2', 'B']","['R', 'EH', 'N', 'T', 'R', 'AY', 'B']",7,simple
10121,tradita,"['T', 'R', 'AH0', 'D', 'IY1', 'T', 'AH0']","['T', 'R', 'AH', 'D', 'IY', 'T', 'AH']",7,simple
10129,bresdayed,"['B', 'R', 'EH1', 'Z', 'D', 'EY2', 'D']","['B', 'R', 'EH', 'Z', 'D', 'EY', 'D']",7,simple
10134,opplizing,"['AA1', 'P', 'AH0', 'L', 'Z', 'IH0', 'NG']","['AA', 'P', 'AH', 'L', 'Z', 'IH', 'NG']",7,simple
10154,experal,"['EH1', 'K', 'S', 'P', 'ER0', 'AH0', 'L']","['EH', 'K', 'S', 'P', 'ER', 'AH', 'L']",7,simple
10160,pretral,"['P', 'R', 'IY1', 'T', 'R', 'AH0', 'L']","['P', 'R', 'IY', 'T', 'R', 'AH', 'L']",7,simple
10163,negiturs,"['N', 'EH1', 'JH', 'AH0', 'T', 'ER0', 'Z']","['N', 'EH', 'JH', 'AH', 'T', 'ER', 'Z']",7,simple
10169,kititing,"['K', 'IH1', 'T', 'AH0', 'T', 'IH0', 'NG']","['K', 'IH', 'T', 'AH', 'T', 'IH', 'NG']",7,simple
10176,cascrit,"['K', 'AE1', 'S', 'K', 'R', 'IH0', 'T']","['K', 'AE', 'S', 'K', 'R', 'IH', 'T']",7,simple
10189,botical,"['B', 'AA1', 'T', 'IH0', 'K', 'AH0', 'L']","['B', 'AA', 'T', 'IH', 'K', 'AH', 'L']",7,simple
10194,indepen,"['IH1', 'N', 'D', 'IH0', 'P', 'AH0', 'N']","['IH', 'N', 'D', 'IH', 'P', 'AH', 'N']",7,simple
10201,momocal,"['M', 'AA1', 'M', 'AH0', 'K', 'AH0', 'L']","['M', 'AA', 'M', 'AH', 'K', 'AH', 'L']",7,simple
10207,pettinsed,"['P', 'EH1', 'T', 'IH0', 'N', 'S', 'T']","['P', 'EH', 'T', 'IH', 'N', 'S', 'T']",7,simple
10213,encomon,"['EH0', 'N', 'K', 'OW1', 'M', 'AH0', 'N']","['EH', 'N', 'K', 'OW', 'M', 'AH', 'N']",7,simple
10221,answeeder,"['AE0', 'N', 'S', 'W', 'AY1', 'D', 'ER0']","['AE', 'N', 'S', 'W', 'AY', 'D', 'ER']",7,simple
10230,witnelf,"['W', 'IH1', 'T', 'N', 'IH0', 'L', 'F']","['W', 'IH', 'T', 'N', 'IH', 'L', 'F']",7,simple
