,Word,Phonemes,No Stress,Length,Morphology
9667,cahaned,"['K', 'AE1', 'HH', 'AH0', 'N', 'D']","['K', 'AE', 'HH', 'AH', 'N', 'D']",6,simple
9676,emonger,"['EH1', 'M', 'AH0', 'N', 'JH', 'ER0']","['EH', 'M', 'AH', 'N', 'JH', 'ER']",6,simple
9684,chisoned,"['CH', 'IH1', 'Z', 'AH0', 'N', 'D']","['CH', 'IH', 'Z', 'AH', 'N', 'D']",6,simple
9699,michars,"['M', 'IH0', 'SH', 'AA1', 'R', 'Z']","['M', 'IH', 'SH', 'AA', 'R', 'Z']",6,simple
9700,curnect,"['K', 'ER1', 'N', 'AH0', 'K', 'T']","['K', 'ER', 'N', 'AH', 'K', 'T']",6,simple
9701,himsen,"['HH', 'IH1', 'M', 'S', 'AH0', 'N']","['HH', 'IH', 'M', 'S', 'AH', 'N']",6,simple
9704,anouggly,"['AE1', 'N', 'AH0', 'G', 'L', 'IY0']","['AE', 'N', 'AH', 'G', 'L', 'IY']",6,simple
9708,camire,"['K', 'AA0', 'M', 'IH1', 'R', 'IY0']","['K', 'AA', 'M', 'IH', 'R', 'IY']",6,simple
9714,liviever,"['L', 'IH0', 'V', 'Y', 'UW1', 'ER0']","['L', 'IH', 'V', 'Y', 'UW', 'ER']",6,simple
9738,colist,"['K', 'OW1', 'L', 'IH0', 'S', 'T']","['K', 'OW', 'L', 'IH', 'S', 'T']",6,simple
9746,wationed,"['W', 'AA1', 'T', 'AH0', 'N', 'D']","['W', 'AA', 'T', 'AH', 'N', 'D']",6,simple
9747,othernal,"['AH1', 'DH', 'ER0', 'N', 'AH0', 'L']","['AH', 'DH', 'ER', 'N', 'AH', 'L']",6,simple
9757,facaused,"['F', 'EY1', 'S', 'AO2', 'K', 'D']","['F', 'EY', 'S', 'AO', 'K', 'D']",6,simple
9761,coubless,"['K', 'UW1', 'B', 'L', 'AH0', 'S']","['K', 'UW', 'B', 'L', 'AH', 'S']",6,simple
9764,relend,"['R', 'IY0', 'L', 'EH1', 'N', 'D']","['R', 'IY', 'L', 'EH', 'N', 'D']",6,simple
9774,eleckly,"['EH1', 'L', 'AH0', 'K', 'L', 'IY0']","['EH', 'L', 'AH', 'K', 'L', 'IY']",6,simple
9775,falkine,"['F', 'AO1', 'K', 'L', 'AY2', 'N']","['F', 'AO', 'K', 'L', 'AY', 'N']",6,simple
9776,regerit,"['R', 'EH1', 'JH', 'ER0', 'IH0', 'T']","['R', 'EH', 'JH', 'ER', 'IH', 'T']",6,simple
9778,provic,"['P', 'R', 'AA1', 'V', 'IH0', 'K']","['P', 'R', 'AA', 'V', 'IH', 'K']",6,simple
9784,inivel,"['IH1', 'N', 'IH0', 'V', 'AH0', 'L']","['IH', 'N', 'IH', 'V', 'AH', 'L']",6,simple
9789,orweve,"['AO0', 'R', 'W', 'EH1', 'V', 'IY0']","['AO', 'R', 'W', 'EH', 'V', 'IY']",6,simple
9807,checify,"['CH', 'EH1', 'S', 'IH0', 'F', 'AY2']","['CH', 'EH', 'S', 'IH', 'F', 'AY']",6,simple
9811,yelever,"['Y', 'EH0', 'L', 'V', 'IY1', 'R']","['Y', 'EH', 'L', 'V', 'IY', 'R']",6,simple
9813,prially,"['P', 'R', 'AY1', 'AH0', 'L', 'IY0']","['P', 'R', 'AY', 'AH', 'L', 'IY']",6,simple
9832,decust,"['D', 'EH1', 'K', 'AH0', 'S', 'T']","['D', 'EH', 'K', 'AH', 'S', 'T']",6,simple
9837,revelly,"['R', 'IH0', 'V', 'EH1', 'L', 'IY0']","['R', 'IH', 'V', 'EH', 'L', 'IY']",6,simple
9857,lifearch,"['L', 'AY1', 'F', 'R', 'AA2', 'CH']","['L', 'AY', 'F', 'R', 'AA', 'CH']",6,simple
9861,joilist,"['JH', 'OY1', 'L', 'IH0', 'S', 'T']","['JH', 'OY', 'L', 'IH', 'S', 'T']",6,simple
9870,vehieve,"['V', 'EH1', 'HH', 'IY0', 'V', 'EH0']","['V', 'EH', 'HH', 'IY', 'V', 'EH']",6,simple
9876,taterous,"['T', 'EY1', 'T', 'ER0', 'AH0', 'S']","['T', 'EY', 'T', 'ER', 'AH', 'S']",6,simple
9878,sudicy,"['S', 'UW1', 'D', 'AH0', 'S', 'IY0']","['S', 'UW', 'D', 'AH', 'S', 'IY']",6,simple
9881,prelaing,"['P', 'R', 'EH1', 'L', 'AH0', 'NG']","['P', 'R', 'EH', 'L', 'AH', 'NG']",6,simple
9883,romple,"['R', 'AA1', 'M', 'P', 'AH0', 'L']","['R', 'AA', 'M', 'P', 'AH', 'L']",6,simple
9885,escaused,"['IH0', 'S', 'K', 'AW1', 'S', 'T']","['IH', 'S', 'K', 'AW', 'S', 'T']",6,simple
9891,instod,"['IH1', 'N', 'S', 'T', 'AH0', 'D']","['IH', 'N', 'S', 'T', 'AH', 'D']",6,simple
9896,bradem,"['B', 'R', 'EY1', 'D', 'AH0', 'M']","['B', 'R', 'EY', 'D', 'AH', 'M']",6,simple
9904,gersuist,"['G', 'ER1', 'S', 'UW0', 'S', 'T']","['G', 'ER', 'S', 'UW', 'S', 'T']",6,simple
9910,witegor,"['W', 'AY1', 'T', 'G', 'AA2', 'R']","['W', 'AY', 'T', 'G', 'AA', 'R']",6,simple
9916,selien,"['S', 'EH1', 'L', 'IY0', 'AH0', 'N']","['S', 'EH', 'L', 'IY', 'AH', 'N']",6,simple
9919,streally,"['S', 'T', 'R', 'EH1', 'L', 'IY0']","['S', 'T', 'R', 'EH', 'L', 'IY']",6,simple
9922,purgerns,"['P', 'ER1', 'JH', 'ER0', 'N', 'Z']","['P', 'ER', 'JH', 'ER', 'N', 'Z']",6,simple
9931,enjoyar,"['EH0', 'N', 'JH', 'OY1', 'AH0', 'N']","['EH', 'N', 'JH', 'OY', 'AH', 'N']",6,simple
9933,thountane,"['TH', 'AW1', 'N', 'T', 'EY2', 'N']","['TH', 'AW', 'N', 'T', 'EY', 'N']",6,simple
9943,archnol,"['AA1', 'R', 'K', 'N', 'OW0', 'L']","['AA', 'R', 'K', 'N', 'OW', 'L']",6,simple
9961,limsebor,"['L', 'IH1', 'M', 'Z', 'B', 'ER0']","['L', 'IH', 'M', 'Z', 'B', 'ER']",6,simple
9966,rebsid,"['R', 'EH1', 'B', 'S', 'AH0', 'D']","['R', 'EH', 'B', 'S', 'AH', 'D']",6,simple
9973,arosell,"['AA2', 'R', 'OW0', 'S', 'EH1', 'L']","['AA', 'R', 'OW', 'S', 'EH', 'L']",6,simple
9978,mictoge,"['M', 'IH1', 'K', 'T', 'AH0', 'JH']","['M', 'IH', 'K', 'T', 'AH', 'JH']",6,simple
9988,conshing,"['K', 'AA1', 'N', 'SH', 'IH0', 'NG']","['K', 'AA', 'N', 'SH', 'IH', 'NG']",6,simple
10009,purinse,"['P', 'UH0', 'R', 'IY1', 'N', 'S']","['P', 'UH', 'R', 'IY', 'N', 'S']",6,simple
10010,exhicer,"['EH1', 'K', 'S', 'AY0', 'S', 'ER0']","['EH', 'K', 'S', 'AY', 'S', 'ER']",6,simple
10011,aftelf,"['AE1', 'F', 'T', 'EH0', 'L', 'F']","['AE', 'F', 'T', 'EH', 'L', 'F']",6,simple
10023,alrely,"['AE1', 'L', 'R', 'AH0', 'L', 'IY0']","['AE', 'L', 'R', 'AH', 'L', 'IY']",6,simple
10035,dechapy,"['D', 'EH1', 'K', 'AH0', 'P', 'IY0']","['D', 'EH', 'K', 'AH', 'P', 'IY']",6,simple
10037,felebye,"['F', 'EH1', 'L', 'IH0', 'B', 'IY0']","['F', 'EH', 'L', 'IH', 'B', 'IY']",6,simple
10038,sevold,"['S', 'EH1', 'V', 'OW0', 'L', 'D']","['S', 'EH', 'V', 'OW', 'L', 'D']",6,simple
10052,headent,"['HH', 'EH1', 'D', 'AH0', 'N', 'T']","['HH', 'EH', 'D', 'AH', 'N', 'T']",6,simple
10098,rejoying,"['R', 'IY0', 'JH', 'OY1', 'IH0', 'NG']","['R', 'IY', 'JH', 'OY', 'IH', 'NG']",6,simple
10113,acading,"['AH0', 'K', 'EY1', 'D', 'IH0', 'NG']","['AH', 'K', 'EY', 'D', 'IH', 'NG']",6,simple
10125,predem,"['P', 'R', 'EH1', 'D', 'AH0', 'M']","['P', 'R', 'EH', 'D', 'AH', 'M']",6,simple
10138,moucater,"['M', 'OW1', 'K', 'AH0', 'T', 'ER0']","['M', 'OW', 'K', 'AH', 'T', 'ER']",6,simple
10140,formase,"['F', 'AO1', 'R', 'M', 'EY2', 'S']","['F', 'AO', 'R', 'M', 'EY', 'S']",6,simple
10141,bettect,"['B', 'EH1', 'T', 'IH0', 'K', 'T']","['B', 'EH', 'T', 'IH', 'K', 'T']",6,simple
10155,equiver,"['IH0', 'K', 'W', 'AY1', 'V', 'ER0']","['IH', 'K', 'W', 'AY', 'V', 'ER']",6,simple
10156,comater,"['K', 'OW1', 'M', 'EY2', 'T', 'ER0']","['K', 'OW', 'M', 'EY', 'T', 'ER']",6,simple
10162,melcought,"['M', 'AH0', 'L', 'K', 'AO1', 'T']","['M', 'AH', 'L', 'K', 'AO', 'T']",6,simple
10171,surrialia,"['S', 'ER0', 'AY0', 'L', 'IY1', 'AH0']","['S', 'ER', 'AY', 'L', 'IY', 'AH']",6,simple
10173,fangeous,"['F', 'EY1', 'N', 'JH', 'AH0', 'S']","['F', 'EY', 'N', 'JH', 'AH', 'S']",6,simple
10191,smagua,"['S', 'M', 'AA1', 'G', 'UW0', 'AH0']","['S', 'M', 'AA', 'G', 'UW', 'AH']",6,simple
10199,realthi,"['R', 'IY0', 'AE1', 'L', 'TH', 'IY0']","['R', 'IY', 'AE', 'L', 'TH', 'IY']",6,simple
10205,recater,"['R', 'IY1', 'K', 'EY2', 'T', 'ER0']","['R', 'IY', 'K', 'EY', 'T', 'ER']",6,simple
10210,evailate,"['EH1', 'V', 'AH0', 'L', 'EY2', 'T']","['EH', 'V', 'AH', 'L', 'EY', 'T']",6,simple
10215,mompary,"['M', 'AA1', 'M', 'P', 'ER0', 'IY0']","['M', 'AA', 'M', 'P', 'ER', 'IY']",6,simple
10219,deferney,"['D', 'IH0', 'F', 'ER1', 'N', 'IY0']","['D', 'IH', 'F', 'ER', 'N', 'IY']",6,simple
10226,eurion,"['Y', 'UH1', 'R', 'IY0', 'AH0', 'N']","['Y', 'UH', 'R', 'IY', 'AH', 'N']",6,simple
10228,reuntry,"['R', 'OY1', 'N', 'T', 'R', 'IY0']","['R', 'OY', 'N', 'T', 'R', 'IY']",6,simple
